Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
38490	-4480.187	-4499.217	19.03003	1.085309e+07	0.26614	0.00127124	0.00770456	0.000200127	0.00111793	0.00367943	0.0158541	0.018722	0.0147725	0.000618937	0.00567525	0.0102192	0.0181756	0.0754292	0.0229221	0.034151	0.0333573	0.0423622	0.0756691	0.0216672	0.0020628	0.0229376	0.0117723	0.0310504	0.0252603	0.0157244	0.0183261	0.0144018	0.00358785	0.0272298	0.0243046	0.0212207	0.0713415	0.00393089	0.029467	0.0212871	0.608593	0.025621	0.0220606	0.295301	0.0271375	0.999614	0.999901	1.0001	1.00039	0.29688	0.389794	0.111885	0.201441	0.6290451	0.992327
38500	-4486.373	-4503.424	17.05101	8.517405e+07	0.361789	0.00186861	0.00396881	0.00999579	0.00361689	0.00747223	0.0208332	0.0340195	0.0454395	0.00251363	0.00567384	0.00472367	0.0127249	0.0873857	0.0159112	0.0440524	0.0409844	0.0440451	0.0659751	0.0226318	5.82622e-05	0.0168188	0.036158	0.0269491	0.0381609	0.0124588	0.0222857	0.00915473	0.00705739	0.031677	0.0248018	0.0108762	0.0813045	0.0106591	0.0261845	0.0220244	0.563775	0.0211867	0.0127826	0.369187	0.0110447	0.999862	0.999965	1.00003	1.00014	0.30837	0.397474	0.108189	0.185967	0.6024529	1.19023
38510	-4486.875	-4503.612	16.73605	8.510232e+07	0.395415	0.00179818	0.00256223	0.000433954	0.000912997	0.0136967	0.0126421	0.0217933	0.0327763	0.00103984	0.00383473	0.0096364	0.0205131	0.0961167	0.0156355	0.083423	0.0181077	0.0475769	0.0534935	0.00831397	0.00620149	0.0255002	0.0235385	0.0302299	0.0448007	0.0214246	0.0307907	0.0243077	0.00943293	0.045484	0.0110317	0.00685376	0.0712374	0.00290527	0.0282644	0.019775	0.597799	0.0336297	0.0196823	0.321548	0.0075655	0.999862	0.999965	1.00004	1.00014	0.311546	0.388713	0.0967985	0.202943	0.6316344	1.221725
38520	-4478.968	-4495.966	16.9984	7.582377e+07	0.381589	0.000545765	0.00758548	0.0031978	0.000694091	0.00739431	0.0219754	0.0298381	0.0278759	0.00153815	0.00490356	0.00888886	0.0182307	0.0750642	0.0321313	0.0513759	0.0398302	0.0515008	0.0538859	0.0239304	0.00795604	0.0298816	0.0162563	0.0408389	0.0295293	0.0135424	0.0340691	0.0144353	0.00614408	0.0293261	0.0124582	0.0153889	0.0712374	0.00773021	0.0247209	0.0222027	0.571813	0.0151606	0.017201	0.349086	0.0245367	0.999854	0.999963	1.00004	1.00015	0.306066	0.38298	0.104926	0.206029	0.5948139	1.195491
38530	-4485.61	-4504.401	18.79036	9785329	0.216503	0.000466066	0.00758548	0.000368641	0.000753214	0.00482124	0.0173273	0.0203436	0.0365567	0.0018978	0.00265895	0.0105905	0.011005	0.0653608	0.014907	0.0432684	0.0242777	0.0557907	0.062318	0.00235009	0.0107077	0.017304	0.0251003	0.0097031	0.0627834	0.0583859	0.0271666	0.0238143	0.00242896	0.0502174	0.0178668	0.0145603	0.0664542	0.00892809	0.0217235	0.031733	0.602623	0.0243071	0.00992937	0.306891	0.024516	0.999594	0.999896	1.0001	1.00041	0.281851	0.375504	0.110913	0.231732	0.5862978	1.016295
38540	-4485.368	-4502.272	16.90391	6.266703e+07	0.395598	0.00255346	0.00445377	0.0010577	0.00264177	0.00128222	0.0259775	0.0230427	0.0237204	0.00278797	0.00294021	0.00653005	0.0227317	0.0803566	0.0181396	0.0608067	0.0361969	0.0624466	0.0730667	0.00659868	0.00603322	0.0267417	0.022391	0.00930173	0.0518813	0.0225734	0.0312993	0.0274817	0.00678196	0.0237611	0.0227287	0.00604246	0.0777083	0.00419094	0.0130922	0.0359033	0.605989	0.0223604	0.0132646	0.308605	0.0138777	0.99984	0.999958	1.00004	1.00016	0.291179	0.388752	0.111152	0.208917	0.6145557	1.204939
38550	-4481.209	-4497.512	16.30295	6251713	0.368148	0.00155808	0.00992188	0.000285327	0.00264177	0.00709983	0.00960025	0.0283948	0.0459706	0.00549114	0.00509588	0.0089051	0.0137049	0.0933	0.0158892	0.0760634	0.0434793	0.0539906	0.0817104	0.0192282	0.00286294	0.0328371	0.0327344	0.0369446	0.0231361	0.0100227	0.0287124	0.0233076	0.00435158	0.0388034	0.0159942	0.0201414	0.0766763	0.00190139	0.0261305	0.0275361	0.571298	0.0209231	0.0144486	0.332261	0.033533	0.999492	0.99987	1.00013	1.00051	0.281956	0.395409	0.119903	0.202732	0.6213324	1.265035
38560	-4486.899	-4503.428	16.52957	3.939766e+07	0.516157	0.00326002	0.00497132	0.00229167	0.00640657	0.00311333	0.0103204	0.0238728	0.0403351	0.0043163	0.000880115	0.00445423	0.0198443	0.066916	0.00946688	0.0442481	0.0410542	0.0575706	0.0555401	0.0160796	0.00158168	0.0136439	0.030891	0.0481496	0.0386227	0.00998889	0.0075626	0.011253	0.00458009	0.030523	0.00708061	0.00854922	0.0689043	0.00933571	0.0206086	0.0228362	0.613602	0.0212669	0.00434154	0.303531	0.034422	0.999798	0.999948	1.00005	1.0002	0.28888	0.386313	0.112924	0.211883	0.6175468	1.242373
38570	-4481.15	-4499.205	18.05541	7.339823e+07	0.269932	0.00397445	0.00774842	0.00031743	0.000409558	0.0052522	0.0143561	0.0385119	0.0500577	0.00207511	0.000378972	0.00299177	0.0127142	0.128137	0.031072	0.0417415	0.0447087	0.0430207	0.0783073	0.0171752	0.00480214	0.0149065	0.0364437	0.019967	0.0383391	0.0332572	0.0148227	0.0133759	0.00318189	0.0233471	0.00521416	0.0077256	0.0572169	0.00933571	0.0149721	0.0253642	0.588437	0.0116124	0.0203419	0.327202	0.027043	0.999852	0.999962	1.00004	1.00015	0.312434	0.378625	0.111648	0.197292	0.6300163	1.08979
38580	-4482.051	-4500.129	18.07889	9.418284e+07	0.27223	0.00504527	0.00549445	0.000283785	0.000952371	0.00152206	0.0164827	0.0205604	0.0348347	0.00492244	0.00327747	0.00427484	0.0141259	0.0975286	0.0264096	0.0537604	0.0471114	0.0420491	0.089171	0.00834473	0.00214398	0.0238379	0.0143321	0.0126923	0.0447445	0.0198666	0.021058	0.027703	0.00258711	0.042772	0.0174793	0.0222685	0.0631795	0.00319888	0.0211976	0.0239206	0.576076	0.0205333	0.0271438	0.30266	0.049667	0.999869	0.999967	1.00003	1.00013	0.276181	0.399995	0.100882	0.222943	0.5959244	1.087442
38590	-4491.728	-4508.616	16.8881	1.732971e+07	0.302443	0.000343744	0.00815246	0.00521295	0.000806922	0.00803699	0.0256265	0.0297128	0.0431383	0.00980335	0.00583772	0.00768307	0.0165439	0.095433	0.0289607	0.0299746	0.0549064	0.0551943	0.0760508	0.00492227	0.00658499	0.0254738	0.0126766	0.0668739	0.0568115	0.0389929	0.0276744	0.0166699	0.00217323	0.0148147	0.028879	0.00819872	0.0631795	0.00576086	0.0229724	0.0174655	0.695124	0.0242967	0.00561064	0.226018	0.0314858	0.999695	0.999922	1.00008	1.00031	0.288428	0.402449	0.0958075	0.213315	0.5926815	1.206521
38600	-4483.977	-4500.896	16.9187	6.332616e+07	0.34024	0.00153185	0.010561	0.000497651	0.00239226	0.00506229	0.0247409	0.0286809	0.042802	0.00617335	0.00215972	0.0110149	0.0165439	0.0806561	0.0193141	0.0437415	0.0353967	0.0510093	0.0868735	0.00862315	0.00328837	0.0223497	0.0193336	0.031484	0.00572567	0.0427476	0.0174816	0.0202559	0.000573378	0.0394371	0.062641	0.0221263	0.0600881	0.0173423	0.0205704	0.0206092	0.652331	0.0243435	0.0129234	0.274407	0.0153866	0.99984	0.999959	1.00004	1.00016	0.329008	0.365896	0.106966	0.19813	0.6301013	1.20346
38610	-4485.134	-4502.415	17.28132	1.816113e+07	0.314429	0.000312416	0.00855741	0.00349497	0.00239226	0.00313608	0.0211698	0.0198962	0.0409806	0.00328336	0.00596773	0.0076194	0.030252	0.0674445	0.0419473	0.053479	0.0418217	0.0503489	0.0811611	0.0109993	0.00975951	0.0154579	0.0151618	0.0257572	0.00771243	0.0190586	0.0332817	0.0260325	0.00365181	0.0356963	0.0643939	0.0105268	0.0600881	0.00360241	0.0283249	0.0216786	0.60756	0.0308846	0.0166032	0.279437	0.0438365	0.999702	0.999924	1.00008	1.0003	0.292972	0.375731	0.116558	0.21474	0.6143171	1.167199
38620	-4480.628	-4498.091	17.46233	6.758145e+07	0.307877	0.00127984	0.00920629	0.000196621	0.00260529	0.00580283	0.0130495	0.0263834	0.0435394	0.00402947	0.00563745	0.0016996	0.0180422	0.0879221	0.0328641	0.0469048	0.0319988	0.0601163	0.0732763	0.012803	0.00276198	0.00999842	0.0289719	0.0262146	0.00428329	0.0249079	0.0312679	0.0158694	0.00112838	0.023631	0.0448413	0.00725185	0.105026	0.00409366	0.0336154	0.0324046	0.594631	0.0232126	0.0235004	0.300798	0.0254532	0.999845	0.99996	1.00004	1.00015	0.301626	0.381449	0.105603	0.211323	0.6177137	1.149097
38630	-4472.986	-4490.84	17.85411	4.408332e+07	0.336401	0.0015331	0.00919943	0.0029927	0.000105789	0.000896186	0.0167964	0.0204102	0.0383776	0.00303209	0.00399562	0.00340028	0.0153166	0.0703465	0.0298084	0.056295	0.0401172	0.0461481	0.092171	0.00682553	0.00138496	0.0156718	0.0144105	0.0584583	0.0134858	0.0300343	0.0195261	0.0145811	6.53043e-05	0.0325778	0.0180657	0.00701341	0.062321	0.0106974	0.0174577	0.0269184	0.613449	0.0219922	0.0155209	0.303935	0.0181843	0.999808	0.999951	1.00005	1.00019	0.302221	0.387201	0.108369	0.202208	0.6354128	1.109919
38640	-4481.407	-4499.664	18.25661	3618626	0.332975	0.0012813	0.00379984	0.00442015	0.00539442	0.00382812	0.0104971	0.0268377	0.0268033	0.00430875	0.00408256	0.00163113	0.0158509	0.0744444	0.0299332	0.033728	0.0401172	0.0468901	0.0787778	0.00666534	0.000788061	0.0119508	0.0334175	0.046612	0.0187676	0.0320302	0.0281027	0.0156224	0.000572547	0.0251512	0.00643643	0.0190179	0.0584855	0.00969163	0.0107569	0.026603	0.609005	0.0318624	0.0128343	0.313737	0.00595875	0.999332	0.999829	1.00017	1.00067	0.281926	0.409347	0.104683	0.204045	0.6312425	1.06967
38650	-4479.713	-4496.914	17.20101	1.291155e+07	0.380524	0.00379013	0.00697491	3.75307e-05	0.00130021	0.0067132	0.0187032	0.016916	0.0341484	0.00717107	0.00916232	0.0122573	0.0116481	0.0779099	0.0193724	0.0347519	0.0403112	0.0508636	0.0762369	0.0264509	0.00478645	0.0248319	0.0146352	0.0298418	0.0476408	0.0151995	0.0286264	0.0193382	0.00135072	0.0282594	0.020376	0.0150936	0.0685446	0.00323417	0.0182276	0.01646	0.565348	0.0284963	0.0263442	0.339664	0.0236876	0.999646	0.99991	1.00009	1.00035	0.295551	0.383528	0.118397	0.202524	0.6358643	1.17523
38660	-4482.609	-4500.492	17.88264	4.139102e+07	0.321623	0.00151513	0.00441599	0.00408725	0.00034494	0.00607756	0.0167433	0.0284652	0.0453599	0.00650849	0.00408735	0.00487791	0.0127231	0.0616168	0.0136889	0.0333116	0.0313838	0.0605095	0.0764053	0.0226595	0.00642484	0.0207218	0.029189	0.0196337	0.0144017	0.00112047	0.0361764	0.00846023	0.0100743	0.0402384	0.0476281	0.0120531	0.0711086	0.00267661	0.0307547	0.0175527	0.569798	0.0415437	0.0219842	0.342383	0.00673859	0.999802	0.99995	1.00005	1.0002	0.289785	0.405532	0.114867	0.189816	0.6413507	1.107067
38670	-4483.639	-4499.78	16.14094	8952636	0.431459	0.001708	0.006374	0.00632702	0.000124554	0.00194834	0.0155355	0.0232197	0.0229409	0.00268872	0.00780087	0.00461064	0.0216779	0.0916643	0.0164344	0.036582	0.0491647	0.0930791	0.0798989	0.0137731	0.00588595	0.0135344	0.0216392	0.0309597	0.0208903	0.000279905	0.0282848	0.0214048	0.00440111	0.0295162	0.0503292	0.0132494	0.0857455	0.00633119	0.0217736	0.0188354	0.579311	0.0243755	0.0178175	0.350522	0.00913815	0.999575	0.999892	1.00011	1.00042	0.29765	0.401021	0.109291	0.192038	0.6328537	1.281237
38680	-4489.468	-4505.473	16.00533	5.685349e+07	0.421581	0.00065205	0.0128802	0.000871685	0.00406756	0.00189061	0.0115363	0.0417625	0.0306581	0.0080583	0.00822309	0.00681038	0.0129717	0.0713383	0.0268406	0.0673798	0.0369751	0.0721396	0.0596489	0.0245973	0.010906	0.0255672	0.0371414	0.0432343	0.0182402	7.72962e-06	0.030884	0.0125454	0.00733279	0.0275409	0.0507261	0.0184025	0.0614494	0.000975195	0.0289606	0.022215	0.624377	0.0368655	0.0207341	0.292907	0.00290228	0.999831	0.999957	1.00004	1.00017	0.27639	0.422015	0.110374	0.191222	0.6108498	1.294797
38690	-4481.188	-4497.336	16.14846	3.509622e+07	0.435724	0.00061235	0.0120663	1.07052e-05	0.000860612	0.00683545	0.0208455	0.0204936	0.0446076	0.00412422	0.00443564	0.00755277	0.00613639	0.0748891	0.0512634	0.0507479	0.043129	0.0628506	0.0762858	0.0308136	0.0185751	0.0144547	0.0168876	0.0396517	0.0122115	0.0008838	0.038047	0.023043	0.000196426	0.0258567	0.0279165	0.0153959	0.0770267	0.0049096	0.0111444	0.0231616	0.632819	0.0285617	0.0145561	0.298345	0.00255665	0.999786	0.999945	1.00005	1.00021	0.303366	0.382955	0.116076	0.197604	0.6096384	1.280485
38700	-4481.966	-4499.028	17.06234	1.836444e+07	0.312115	0.00299321	0.00890493	0.000481762	0.00111821	0.00330878	0.0116479	0.041489	0.0251098	0.00807539	0.0052733	0.00649564	0.0261538	0.0930749	0.0335581	0.0614019	0.0406326	0.0534739	0.0938536	0.026875	0.0114415	0.0212836	0.0360396	0.0197067	0.0130929	0.000519083	0.0231677	0.0244038	0.00153911	0.0362271	0.0296697	0.0119052	0.0831743	0.0016604	0.0192291	0.0232925	0.592467	0.0438548	0.0263633	0.296548	0.0174736	0.999703	0.999924	1.00008	1.0003	0.318161	0.374542	0.105464	0.201833	0.5968343	1.189097
38710	-4477.674	-4495.981	18.307	3.652782e+07	0.27324	0.00133456	0.00793372	0.000792194	0.000335876	0.00232832	0.0161996	0.0408564	0.0342923	0.00487174	0.0038383	0.00615038	0.0232737	0.0604138	0.0388141	0.0453606	0.0397202	0.0534739	0.0769608	0.0264693	0.00769939	0.0192393	0.016946	0.0399465	0.00740457	0.0269338	0.0293053	0.0184612	0.00145838	0.0418712	0.0182509	0.00691613	0.055665	0.00146765	0.0164047	0.0265989	0.569191	0.0283566	0.0159106	0.343159	0.016784	0.99979	0.999946	1.00005	1.00021	0.279048	0.392417	0.119644	0.208891	0.6358817	1.06463
38720	-4481.181	-4498.785	17.60424	7.508937e+07	0.312934	0.000853322	0.0018124	0.000854263	0.000971567	0.015138	0.00991885	0.0353747	0.0326646	0.00260512	0.00469154	0.00808813	0.0200321	0.0703834	0.00932793	0.0317605	0.0293948	0.0654579	0.0830621	0.0401079	0.00409681	0.0186096	0.0144414	0.0263001	0.0227388	0.00430591	0.0421401	0.0184139	0.00296109	0.0297745	0.0476878	0.0158107	0.0764048	0.0057024	0.0300855	0.0168941	0.605276	0.0439849	0.0149243	0.286534	0.0323873	0.999853	0.999963	1.00004	1.00015	0.286891	0.40045	0.108876	0.203784	0.6349798	1.134907
38730	-4481.043	-4498.509	17.46607	8.040953e+07	0.376913	0.00563452	0.00344039	0.000647366	0.00199598	0.00771454	0.0135913	0.0225969	0.0334641	0.00285318	0.00302343	0.00896989	0.0184138	0.07815	0.00246364	0.0535765	0.0399906	0.0407024	0.0772188	0.0287386	0.00161697	0.021009	0.0172614	0.0378404	0.0108402	0.0206267	0.0200087	0.0205083	0.00226592	0.0304473	0.0497864	0.00839195	0.0656199	0.0072939	0.0151073	0.0161157	0.633182	0.0302845	0.00760073	0.282786	0.0300318	0.999858	0.999964	1.00004	1.00014	0.279118	0.412198	0.110307	0.198377	0.6482195	1.148723
38740	-4482.871	-4500.463	17.59146	3.770922e+07	0.325285	0.000177607	0.00653397	0.000701196	0.000421159	0.00454732	0.0136604	0.0168562	0.020009	0.00453066	0.00388257	0.00441731	0.0112981	0.081897	0.0417411	0.0447831	0.0444183	0.0530451	0.0824466	0.0488779	0.00437266	0.0185795	0.0157576	0.0378404	0.00722551	0.00473285	0.0236782	0.0119193	0.0067281	0.0202286	0.0400621	0.00794568	0.0908497	0.0218345	0.0149	0.0286869	0.589454	0.0298333	0.0193676	0.297372	0.0352869	0.999793	0.999947	1.00005	1.00021	0.279899	0.412271	0.100995	0.206835	0.6346827	1.136184
38750	-4487.17	-4505.407	18.23752	2.136091e+07	0.308339	0.00303503	0.00775735	0.0032058	0.00557753	0.0109358	0.0203203	0.0339746	0.0344145	0.00501079	0.00653095	0.00480809	0.00998001	0.0741944	0.0272538	0.0407117	0.0386573	0.0635235	0.0754686	0.0257796	0.00638014	0.0253025	0.00658618	0.0223589	0.0186586	0.0127065	0.0267451	0.0182969	0.00878976	0.0415127	0.0172977	0.00665917	0.0347038	0.00123944	0.0248617	0.0295393	0.606217	0.0181077	0.0271876	0.305828	0.0131199	0.999725	0.99993	1.00007	1.00027	0.285978	0.405335	0.108012	0.200674	0.6151452	1.071578
38760	-4483.649	-4500.739	17.09017	2.789958e+07	0.294143	0.00516216	0.0147193	0.00405404	0.00234717	0.00303398	0.0159493	0.0321748	0.0346774	0.0060845	0.00722972	0.00632435	0.0199219	0.0947301	0.0370004	0.0389411	0.0442942	0.0502921	0.0665282	0.00589474	0.0063498	0.0185201	0.0234183	0.039538	0.0324192	0.0266247	0.0284414	0.0125681	0.00566521	0.0387398	0.0214245	0.0117013	0.0988708	0.00493602	0.0335936	0.0300498	0.567996	0.0388945	0.0148281	0.343981	0.00425064	0.999759	0.999939	1.00006	1.00024	0.272809	0.38853	0.12405	0.214611	0.6028103	1.186313
38770	-4483.139	-4499.904	16.76527	4.542942e+07	0.379122	2.2128e-05	0.00341079	0.000769156	0.000124201	0.0087177	0.0227987	0.0354399	0.032179	0.00626273	0.00408054	0.00205458	0.0142258	0.102139	0.0247513	0.0591867	0.0399295	0.0330717	0.0755672	0.00858628	0.000381758	0.0164667	0.00757752	0.032296	0.0471211	0.0376386	0.0334078	0.0130625	0.000934607	0.0250407	0.0288205	0.0143048	0.0836168	0.00566124	0.0200342	0.0246167	0.607171	0.0179293	0.0225994	0.29773	0.0299543	0.999811	0.999952	1.00005	1.00019	0.281426	0.401911	0.117824	0.198838	0.6202187	1.218804
38780	-4480.081	-4497.845	17.76382	3.774044e+07	0.325887	0.000420163	0.00925568	9.34005e-05	0.000111451	0.00359082	0.00986146	0.0181402	0.0459421	0.0039268	0.00233755	0.00429572	0.0120672	0.0890425	0.0248406	0.0463922	0.0507578	0.0642823	0.0598724	0.00613868	0.00203205	0.0255272	0.0321784	0.00707148	0.0456165	0.0242823	0.033721	0.0311177	0.00306251	0.0268149	0.0288205	0.00938616	0.0497872	0.000568726	0.0217059	0.0317818	0.565954	0.0237717	0.019127	0.336239	0.0231269	0.999793	0.999947	1.00005	1.00021	0.279734	0.386379	0.116818	0.217069	0.6328576	1.118948
38790	-4474.676	-4492.505	17.82951	4.570812e+07	0.337878	0.000976185	0.00543537	0.00102144	0.000808034	0.00359082	0.0281288	0.0270761	0.0371902	0.00361511	0.00204264	0.00836919	0.0173667	0.0870331	0.0154608	0.0440772	0.042381	0.0564616	0.077254	0.00470373	0.00766455	0.0249907	0.00409551	0.0118588	0.0436825	0.035098	0.0217336	0.0170473	0.00246194	0.0268774	0.0145244	0.0169399	0.0637675	0.00325631	0.0175111	0.0311567	0.554004	0.0288374	0.0246899	0.338641	0.0226719	0.999812	0.999952	1.00005	1.00019	0.297865	0.373353	0.1126	0.216181	0.6180218	1.112379
38800	-4482.835	-4500.637	17.80244	8.348116e+07	0.315142	0.00345327	0.00588625	0.00070284	0.0031513	0.0080804	0.0131628	0.023002	0.034995	0.0063563	0.00955834	0.0108507	0.0103299	0.0651519	0.0195916	0.0512027	0.02633	0.0624037	0.0749676	0.00354768	0.00391374	0.0176556	0.0145462	0.0127837	0.0512924	0.0306586	0.0328535	0.0121643	0.00357076	0.0286444	0.014928	0.0237234	0.0780684	0.00277138	0.0396462	0.0334757	0.567056	0.0190831	0.0261133	0.328465	0.0258069	0.999861	0.999964	1.00004	1.00014	0.300511	0.366497	0.110801	0.22219	0.6279722	1.115087
38810	-4487.228	-4504.909	17.68083	6.569203e+07	0.325024	0.00474373	0.00969768	0.000727678	0.00322563	0.00750686	0.00910106	0.0153051	0.0410647	0.00701867	0.00277348	0.00430181	0.0213284	0.0744541	0.0155616	0.0386992	0.0363258	0.0367665	0.0813811	0.0157443	0.00187097	0.0267729	0.027858	0.0152216	0.0555283	0.0266045	0.0290418	0.0154213	0.00798076	0.0371218	0.0169212	0.0195146	0.0654984	0.000446237	0.0306944	0.0253695	0.578292	0.0247021	0.0178692	0.319963	0.0338042	0.999843	0.99996	1.00004	1.00016	0.281124	0.385432	0.117282	0.216162	0.6173784	1.127248
38820	-4478.305	-4495.494	17.18854	7378942	0.331752	0.00474373	0.00839204	0.0010922	0.000592387	0.00429312	0.0172481	0.0384954	0.0388502	0.00261831	0.00578548	0.00693949	0.0131572	0.0583043	0.0330001	0.0550183	0.0478333	0.0571033	0.0565794	0.0406517	0.00183123	0.0142513	0.0242464	0.0447516	0.0319852	0.00787434	0.0418432	0.0161412	0.000396886	0.0446265	0.00404515	0.0100213	0.0891487	0.00643241	0.0164307	0.0216341	0.61265	0.0170419	0.0170911	0.281449	0.0501335	0.999532	0.99988	1.00012	1.00047	0.294305	0.385728	0.104001	0.215966	0.6212441	1.176476
38830	-4484.191	-4500.826	16.63545	9479384	0.381459	0.00350807	0.00310823	0.00066924	0.000352597	0.00591201	0.0217352	0.0212448	0.0281381	0.00388722	0.00232361	0.00549101	0.0166796	0.0667112	0.0142414	0.0631695	0.0430659	0.0524936	0.0902905	0.0426209	0.00360382	0.0183123	0.00787669	0.0485214	0.0145991	0.025448	0.0376223	0.0239574	0.00945265	0.0193137	0.0274115	0.00566469	0.0950172	0.00105298	0.0268303	0.0231995	0.558566	0.0225859	0.0158297	0.315766	0.0640526	0.999587	0.999895	1.00011	1.00041	0.287753	0.39318	0.10561	0.213457	0.6330515	1.231786
38840	-4485.377	-4502.696	17.31898	1.852839e+07	0.348631	0.00529675	0.011047	0.000205167	0.00159877	0.00360266	0.0178228	0.0177279	0.0340721	0.00175769	0.0090926	0.00845435	0.0124715	0.121532	0.0163986	0.0409103	0.0265949	0.05737	0.0718762	0.0471376	0.00151282	0.00938979	0.0264317	0.0444586	0.0296927	0.00777498	0.0262088	0.0258628	0.00513818	0.0118624	0.00737855	0.0123817	0.0797351	0.00103001	0.0209744	0.0213212	0.612552	0.0227571	0.0101974	0.2902	0.0429724	0.999705	0.999925	1.00008	1.0003	0.303824	0.387317	0.102928	0.205932	0.626035	1.163432
38850	-4474.906	-4493.447	18.54154	6.71539e+07	0.254384	0.00522061	0.00572145	0.000538596	0.000613707	0.00129265	0.0170077	0.0202454	0.0221049	0.00440893	0.00281391	0.00592485	0.0158674	0.0707505	0.0285151	0.0598534	0.0394047	0.0462786	0.0638861	0.0471376	0.0114724	0.0119456	0.0289975	0.0336446	0.020026	0.00379722	0.0395862	0.020823	0.00406221	0.0316723	0.0273193	0.0150063	0.0577528	0.00217428	0.0209272	0.0259353	0.545794	0.0293936	0.0247263	0.335654	0.0384962	0.999845	0.99996	1.00004	1.00016	0.291186	0.393271	0.106456	0.209087	0.6237597	1.041177
38860	-4478.811	-4496.403	17.59129	4.034863e+07	0.344764	0.00799964	0.00196251	0.00197334	0.00144233	0.00314711	0.0160924	0.0291005	0.042032	0.00573971	0.00542061	0.00923356	0.0102548	0.0714564	0.0121518	0.0408073	0.0416541	0.0634041	0.0879857	0.0157529	0.00927539	0.0257106	0.0322226	0.0133998	0.0154875	0.00203997	0.0206015	0.0128808	0.000898851	0.0316723	0.053278	0.00701687	0.0763347	0.000630826	0.0223765	0.0257702	0.534475	0.034577	0.0110039	0.345419	0.0487552	0.9998	0.999949	1.00005	1.0002	0.282748	0.40086	0.113897	0.202494	0.6124613	1.136202
38870	-4489.508	-4504.917	15.40917	9.447083e+07	0.436971	0.00279779	0.00144199	0.00187318	2.49181e-05	0.00240118	0.0291439	0.0269157	0.0440918	0.00143427	0.00705583	0.00795945	0.0187799	0.0905293	0.0127537	0.0590304	0.0279015	0.0534036	0.0852645	0.0401832	0.00358961	0.0236372	0.0298646	0.0349336	0.0154606	0.00612354	0.052741	0.0142288	0.0150039	0.0421951	0.0480662	0.00535658	0.0718457	0.0130952	0.0283141	0.0172833	0.560936	0.0317251	0.0148914	0.348063	0.0271013	0.999869	0.999967	1.00003	1.00013	0.299612	0.384997	0.118411	0.196981	0.5849509	1.354413
38880	-4493.727	-4510.704	16.97671	905739.3	0.394435	0.0020611	0.00510074	0.00160123	0.00165545	0.00491298	0.0159547	0.0267072	0.0304302	0.00687634	0.00592584	0.0228399	0.0187799	0.0765467	0.00844289	0.0442516	0.0343487	0.0505902	0.0539932	0.037327	0.00205062	0.0196619	0.0141504	0.0189551	0.00886644	0.0154914	0.0303397	0.0278998	0.00555797	0.0310733	0.0602978	0.0169208	0.0579529	0.00631349	0.0393468	0.0156834	0.625351	0.0250889	0.0125332	0.308183	0.0131606	0.998665	0.999659	1.00034	1.00134	0.306804	0.411476	0.103431	0.17829	0.591546	1.19766
38890	-4474.8	-4492.687	17.887	4764568	0.315662	0.000652891	0.00772848	9.59113e-05	0.000110031	0.00254194	0.0244793	0.0271082	0.0372635	0.00589048	0.00137222	0.00594102	0.00897283	0.0822767	0.0229777	0.0474236	0.0325134	0.0663271	0.0748401	0.0223703	0.00428284	0.0172286	0.0146025	0.0338203	0.0227135	0.0122173	0.0198869	0.00974162	0.00256036	0.0281038	0.0539648	0.00712004	0.0702847	0.00356736	0.0199875	0.0266151	0.599788	0.0290499	0.00806678	0.323847	0.0126336	0.999418	0.999851	1.00015	1.00058	0.308946	0.366468	0.111099	0.213487	0.609348	1.10663
38900	-4490.438	-4508.532	18.09341	8428850	0.359853	0.00323872	0.00820441	0.00121346	0.000502287	0.0120651	0.0114484	0.0243685	0.0228403	0.00560022	0.00794559	0.00708514	0.0194462	0.0686288	0.00390805	0.0382834	0.0210685	0.0706973	0.0725231	0.0181042	0.00214056	0.0161991	0.0416813	0.00917804	0.0218863	0.00651628	0.0169848	0.0128973	0.00293183	0.0362329	0.0447766	0.00837825	0.0694374	0.00568096	0.0140435	0.0280291	0.620204	0.0179701	0.00487938	0.317893	0.0110247	0.999562	0.999888	1.00011	1.00044	0.29001	0.401653	0.0903819	0.217954	0.6282032	1.08599
