Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
44140	-4486.08	-4503.87	17.79037	6.145696e+07	0.298861	0.000330612	0.00991732	0.00174379	0.00139201	0.00204873	0.0252745	0.0294062	0.0489193	0.00539425	0.00197926	0.00713667	0.0141076	0.0604396	0.0209154	0.0720298	0.0394625	0.0463878	0.0696874	0.0170252	0.0157703	0.0143655	0.0194185	0.0190827	0.0220422	0.0377035	0.00752557	0.0539284	0.0250711	0.00213296	0.00977417	0.0576109	0.00371281	0.0202971	0.0353994	0.0344424	0.612059	0.0255025	0.0136654	0.26783	0.0465012	0.999837	0.999958	1.00004	1.00016	0.263084	0.399531	0.114757	0.222627	0.5888067	1.116294
44150	-4479.394	-4495.93	16.5367	5.102147e+07	0.423668	0.00654243	0.0057025	0.000222351	0.00106566	0.0037247	0.0189915	0.0279961	0.0305132	0.00568386	0.00924125	0.0111254	0.0176805	0.0824554	0.0144817	0.0450212	0.0455122	0.05404	0.0735432	0.0363586	0.00811184	0.0410021	0.0127697	0.0251187	0.0158	0.0311955	0.0055326	0.0307805	0.0153905	0.00460284	0.00405821	0.0709868	0.00569932	0.0291187	0.0279243	0.0240801	0.598814	0.0351788	0.0150101	0.295039	0.0318785	0.999822	0.999955	1.00005	1.00018	0.30058	0.40749	0.0999017	0.192029	0.6145882	1.241661
44160	-4486.639	-4502.03	15.39112	7.949606e+07	0.521294	0.00291627	0.00630785	0.00192936	0.00494646	0.00771807	0.0113855	0.0338213	0.0403071	0.00707131	0.00448242	0.0145226	0.0239534	0.0746038	0.0156111	0.0629797	0.0592465	0.0490069	0.0644386	0.0195149	0.0113221	0.0157513	0.0206014	0.0233254	0.0288621	0.0288451	0.00415253	0.0360161	0.0193863	0.00289672	0.0115932	0.0768432	0.00520934	0.0109713	0.0343853	0.0199234	0.560854	0.0252227	0.00657254	0.348394	0.0390335	0.999858	0.999964	1.00004	1.00014	0.303774	0.389493	0.109446	0.197287	0.6115786	1.356219
44170	-4482.871	-4500.338	17.46741	8.364215e+07	0.392903	0.00305698	0.00437458	0.000475555	0.00259626	0.00368613	0.028539	0.0182087	0.0364474	0.0024102	0.000786498	0.00740292	0.0146836	0.0657277	0.0252306	0.0381778	0.0399923	0.0504067	0.0537937	0.012581	0.0147619	0.0302318	0.0148723	0.0351997	0.027035	0.0194116	0.0111552	0.0364234	0.0282035	0.0158204	0.00506372	0.0477105	0.0053907	0.0212809	0.034548	0.0249926	0.652837	0.025725	0.0262679	0.260364	0.0098133	0.999861	0.999964	1.00004	1.00014	0.303677	0.389516	0.104858	0.201949	0.6339274	1.148589
44180	-4486.753	-4503.549	16.79557	7.397667e+07	0.331873	0.000225827	0.00912352	0.00388092	0.000411824	0.00376204	0.0249747	0.0264427	0.0357745	0.00490555	0.0012581	0.00606327	0.0085023	0.0752165	0.0221813	0.0795515	0.0405423	0.0684023	0.0774205	0.0386022	0.00526159	0.0259948	0.0205116	0.0688497	0.0163366	0.010971	0.017406	0.0259542	0.0323263	0.000376905	0.00784299	0.0655392	0.00404777	0.0127965	0.0424438	0.0256017	0.601855	0.0403975	0.015887	0.309041	0.00721788	0.999853	0.999962	1.00004	1.00015	0.307226	0.375284	0.105738	0.211752	0.59196	1.215774
44190	-4483.781	-4499.931	16.15034	2.737041e+07	0.391565	0.000971874	0.00756121	0.00459151	0.000135341	0.0100163	0.0212324	0.0319519	0.0499889	0.00337409	0.00116092	0.00461203	0.0255103	0.0841227	0.0297197	0.0573773	0.0282911	0.0659209	0.0803191	0.0509936	0.0128038	0.00698105	0.0295965	0.0274087	0.0269464	0.0217306	0.00869053	0.0262432	0.0199976	0.0027968	0.000791126	0.0776994	0.0273669	0.0257626	0.0160654	0.0236485	0.603141	0.0270477	0.0166825	0.308114	0.0213661	0.999757	0.999938	1.00006	1.00024	0.284391	0.387162	0.115813	0.212634	0.6111639	1.280296
44200	-4477.884	-4495.736	17.8519	5.537108e+07	0.290804	0.00152538	0.0070372	0.00132116	0.000685742	0.0033729	0.0128673	0.041127	0.0321531	0.00433812	0.000925089	0.00456842	0.0165393	0.0793204	0.0258176	0.0498061	0.047235	0.0424848	0.0719454	0.031928	0.00224889	0.00722648	0.0223276	0.0118076	0.0383072	0.0349715	0.0101576	0.0391538	0.0199976	0.00268691	0.00631519	0.0512343	0.0426212	0.0162884	0.0389938	0.0259801	0.591953	0.0348889	0.0229228	0.300772	0.0234837	0.999829	0.999957	1.00004	1.00017	0.276038	0.421103	0.095571	0.207288	0.586993	1.11014
44210	-4477.481	-4495.316	17.83459	9.673029e+07	0.303726	0.00203256	0.0140486	0.000372744	0.0011999	0.00587487	0.0174645	0.0413397	0.0310129	0.00470786	0.00483666	0.0101013	0.0148992	0.117738	0.0213479	0.0433183	0.0329516	0.0517424	0.0600376	0.0392219	0.00237101	0.0032688	0.0153077	0.0431355	0.0266256	0.0335891	0.00936484	0.0301867	0.0265619	0.00250759	0.00124002	0.0461478	0.022957	0.0196985	0.0109346	0.0249121	0.62623	0.0255049	0.0193394	0.29185	0.0121639	0.999871	0.999967	1.00003	1.00013	0.311967	0.3871	0.0973169	0.203616	0.6264965	1.111871
44220	-4476.052	-4494.526	18.47395	2.255616e+07	0.263898	0.00332352	0.00738917	0.000456554	0.00370763	0.0062802	0.0164964	0.0394488	0.0345104	0.00551514	0.00727505	0.00549016	0.0141048	0.0694623	0.0277067	0.0435185	0.0376006	0.0625892	0.0875755	0.0312234	0.0115188	0.00561924	0.0145083	0.00394229	0.0107133	0.0163249	0.0148754	0.0185491	0.0264605	0.00885249	0.000222908	0.0561023	0.0207706	0.0230608	0.0488426	0.0300581	0.619768	0.0172111	0.0104374	0.298335	0.0241904	0.999732	0.999932	1.00007	1.00027	0.281323	0.403293	0.101118	0.214266	0.6216732	1.047935
44230	-4479.698	-4498.106	18.40883	4.895426e+07	0.268693	0.000142217	0.0049177	0.00127917	0.00370763	0.00116388	0.0198377	0.0219049	0.032834	0.00613425	0.0015364	0.00109696	0.013155	0.0904841	0.0152805	0.0584518	0.0228663	0.0929358	0.0734972	0.0175341	0.00146326	0.00960366	0.0210302	0.00574772	0.0104304	0.0275593	0.0156396	0.0249707	0.0219691	0.00474183	0.0022178	0.0691099	0.0190576	0.0134203	0.0600339	0.0305981	0.590681	0.0311848	0.014318	0.308923	0.0242953	0.999818	0.999954	1.00005	1.00018	0.304406	0.384821	0.114434	0.196339	0.6319362	1.054448
44240	-4481.084	-4498.97	17.88578	8022434	0.318541	0.00641246	0.00244915	0.00139437	0.00131308	0.00978899	0.0139506	0.0250948	0.0378491	0.0121874	0.00802282	0.0080349	0.0128941	0.0889191	0.013263	0.056309	0.0453056	0.0518768	0.05351	0.0237396	0.00924544	0.00978641	0.0250272	0.0121833	0.033824	0.0204779	0.0186086	0.0188128	0.014893	0.0023574	0.00179305	0.0698355	0.0266913	0.0288453	0.0235152	0.0327005	0.556237	0.0175478	0.0167383	0.330149	0.0466275	0.999551	0.999885	1.00011	1.00045	0.285539	0.390481	0.112097	0.211882	0.6169704	1.106753
44250	-4483.747	-4501.141	17.39411	9.555081e+07	0.318541	0.00536669	0.00370892	0.00469877	0.0014896	0.00276376	0.0194574	0.0242218	0.0276462	0.0033235	0.00416447	0.00437961	0.0143934	0.0798325	0.0308781	0.0419414	0.0321258	0.0556848	0.0885754	0.064638	0.0209449	0.00372283	0.0195647	0.0248507	0.0171212	0.0438094	0.0194173	0.0270658	0.0120999	0.012448	0.00453988	0.0522385	0.040543	0.010032	0.0196896	0.0319031	0.573424	0.0204283	0.0105135	0.319433	0.0442981	0.99987	0.999967	1.00003	1.00013	0.277293	0.402568	0.114509	0.20563	0.6134124	1.155919
44260	-4482.38	-4501.398	19.01798	3.66236e+07	0.264269	0.00157024	0.00611174	0.00609516	0.00149365	0.00656931	0.022481	0.0335204	0.0328967	0.00445678	0.00357843	0.00335949	0.014504	0.0637355	0.0259292	0.0564813	0.0303435	0.0515523	0.0576521	0.0205725	0.0159286	0.00258352	0.0134551	0.0282868	0.0188696	0.028089	0.0152685	0.0252217	0.0225912	0.0118199	0.0113223	0.0519574	0.0213694	0.0160024	0.00359493	0.0325199	0.655718	0.0211463	0.0108879	0.269434	0.0102945	0.99979	0.999946	1.00005	1.00021	0.287766	0.388145	0.107444	0.216644	0.6244194	0.9935327
44270	-4485.632	-4504.342	18.71015	2.397582e+07	0.268544	0.00138179	0.00118762	0.000292808	0.00240266	0.00208954	0.0137185	0.0192001	0.0217566	0.00376038	0.00458436	0.00868438	0.0148395	0.111	0.0252701	0.0262573	0.0583543	0.0236415	0.0590716	0.0351522	0.011344	0.00855042	0.0169203	0.020228	0.0146828	0.0199968	0.0115621	0.0289839	0.0260119	0.0021325	0.00411312	0.0839457	0.0347095	0.0223155	0.0176301	0.0217474	0.624977	0.0116457	0.0288581	0.286437	0.0263348	0.99974	0.999934	1.00007	1.00026	0.291432	0.392746	0.105719	0.210103	0.6350251	1.024316
44280	-4477.936	-4495.649	17.71299	6.161218e+07	0.363191	0.00138179	0.00885701	0.0014074	0.00264004	0.00702002	0.0158575	0.0280473	0.0312891	0.00424695	0.010719	0.00462552	0.0148395	0.0526651	0.0313163	0.0422233	0.0312332	0.0642938	0.0589499	0.0234507	0.0188271	0.00815845	0.0158268	0.0274555	0.0191496	0.0308685	0.00916948	0.0313332	0.0251345	0.00647811	0.000218337	0.0753639	0.0304115	0.0164627	0.0109195	0.017696	0.64157	0.0354095	0.0116472	0.275576	0.018101	0.999838	0.999959	1.00004	1.00016	0.273903	0.419782	0.101108	0.205207	0.6316319	1.124031
44290	-4473.611	-4491.374	17.76341	3.42442e+07	0.315288	0.000969061	0.00817162	9.35392e-05	6.76346e-05	0.00204748	0.0107178	0.0403725	0.0320815	0.00801078	0.00183546	0.0055088	0.0196826	0.087705	0.0213677	0.0547081	0.0453941	0.0616196	0.0735096	0.0343907	0.0207542	0.00398526	0.0123938	0.0161107	0.0255755	0.0053595	0.015439	0.039152	0.0204536	0.00714372	0.0059645	0.0542044	0.0239769	0.00975984	0.0351751	0.0278706	0.641067	0.0232033	0.0152808	0.27536	0.0172188	0.999783	0.999944	1.00006	1.00022	0.288929	0.387953	0.112428	0.210689	0.5839223	1.11899
44300	-4480.039	-4498.744	18.70467	8.68922e+07	0.285531	0.00258654	0.00400875	0.000595324	0.000607951	0.00407942	0.0127002	0.019394	0.0271039	0.0035513	0.00695713	0.0097687	0.0141497	0.0673732	0.0180792	0.0413857	0.0499566	0.05665	0.0608637	0.0249678	0.00705622	0.00325277	0.0194635	0.00218296	0.0134844	0.0127898	0.0108119	0.0240816	0.0307806	0.000954955	0.0059645	0.0717238	0.0360102	0.00904842	0.0669477	0.0282518	0.59658	0.0224463	0.0234959	0.317937	0.0112891	0.999864	0.999965	1.00003	1.00014	0.2936	0.374033	0.11781	0.214557	0.6232836	1.024864
44310	-4479.654	-4496.839	17.18449	7.143214e+07	0.305982	0.00626763	0.00847395	0.000147843	0.00333175	0.00723948	0.013413	0.029511	0.0251591	0.00360202	0.00520251	0.0075891	0.0106766	0.0865138	0.0293511	0.0499947	0.0343932	0.0545284	0.0963272	0.0259093	0.0179781	0.00239767	0.0181806	0.00914638	0.034476	0.0294976	0.0163151	0.0264059	0.0312113	0.00796104	0.000751243	0.0958226	0.0360102	0.0115571	0.0355564	0.0235467	0.619671	0.0228057	0.0377004	0.288854	0.00742243	0.99985	0.999962	1.00004	1.00015	0.298021	0.389866	0.0979475	0.214165	0.6270431	1.176881
44320	-4487.493	-4505.281	17.7882	2.058874e+07	0.343661	0.00505422	0.0119108	0.00532135	0.0027875	0.0071299	0.0123336	0.0326478	0.0318843	0.00786245	0.00441927	0.00523648	0.0177568	0.0657226	0.0322977	0.0499947	0.0400433	0.0412076	0.0918309	0.0201473	0.0114246	0.00388369	0.0112317	0.0134955	0.0214918	0.00706248	0.0163151	0.0213713	0.0269159	0.00424436	0.000574337	0.0761872	0.0376234	0.00935283	0.0260861	0.0263681	0.635601	0.0206227	0.0374677	0.267134	0.0128061	0.99972	0.999928	1.00007	1.00028	0.292064	0.411538	0.0928223	0.203576	0.6215877	1.11651
44330	-4481.261	-4499.274	18.01351	9.972219e+07	0.302909	0.00052528	0.00862902	0.00354553	0.000808284	0.00542519	0.0130021	0.0319598	0.0358803	0.00870495	0.00273163	0.0051373	0.0215131	0.0783792	0.031978	0.0515081	0.027819	0.0544134	0.0672105	0.0235136	0.00735967	0.00441046	0.0189051	0.00505166	0.0275582	0.0110257	0.0129003	0.0293353	0.034416	0.00157203	0.00573914	0.0762657	0.015436	0.0132848	0.0551251	0.0194871	0.586904	0.0380194	0.0135115	0.324503	0.017575	0.999873	0.999968	1.00003	1.00013	0.297099	0.382626	0.109368	0.210907	0.6102515	1.093979
44340	-4481.835	-4497.972	16.13774	3.591804e+07	0.375598	0.00143764	0.0103219	0.00418949	0.00148343	0.00715205	0.0239736	0.0303051	0.0205844	0.00870495	0.00451982	0.0113255	0.0189997	0.103384	0.0321362	0.0584934	0.0457668	0.0533524	0.105145	0.0549114	0.00699203	0.00362521	0.0211814	0.000826248	0.00737427	0.0303839	0.0102308	0.0350688	0.0230678	0.00290101	0.00785538	0.0688836	0.026439	0.0149557	0.0499868	0.0209201	0.623242	0.0376051	0.0123589	0.289077	0.0167967	0.999788	0.999945	1.00005	1.00021	0.301266	0.383233	0.105214	0.210287	0.6030847	1.281557
44350	-4477.804	-4495.448	17.64375	9.437672e+07	0.306142	0.00266122	0.00500236	0.000276008	3.21425e-05	0.00415723	0.0220954	0.0319295	0.0424096	0.00453114	0.014288	0.0115179	0.0101367	0.06679	0.0152534	0.0491496	0.0487059	0.060594	0.0750445	0.0232075	0.0203372	0.0085619	0.0241138	0.00803291	0.0324354	0.0127202	0.00917197	0.0321826	0.0261012	0.00357735	0.000800699	0.0745718	0.0173196	0.0122774	0.054828	0.0305244	0.650572	0.0373603	0.016275	0.248273	0.0169947	0.999869	0.999967	1.00003	1.00013	0.281964	0.387389	0.103626	0.22702	0.5965896	1.130956
44360	-4475.983	-4494.02	18.03654	6.503162e+07	0.300483	4.37166e-05	0.00403764	0.00126692	0.00027066	0.0045112	0.0239856	0.0200912	0.032427	0.00449428	0.00834556	0.0110798	0.0183946	0.0741296	0.0410453	0.0414249	0.0362226	0.0497953	0.0910659	0.0389489	0.0239332	0.00562423	0.0166755	0.00786593	0.00882525	0.0173992	0.0187635	0.0210014	0.0182918	0.000900296	0.000990071	0.0541239	0.0336668	0.018682	0.0428691	0.0257344	0.594344	0.0352404	0.0100363	0.322926	0.0117184	0.999842	0.999959	1.00004	1.00016	0.278288	0.388451	0.108515	0.224745	0.6317945	1.091676
44370	-4486.035	-4502.14	16.1054	1.524323e+07	0.413813	0.00146453	0.00591861	0.00191615	0.000150077	0.00410996	0.0219364	0.0257712	0.0383884	0.00411147	0.00834556	0.0116662	0.0163005	0.0772756	0.0183779	0.0411557	0.0341538	0.0549552	0.126848	0.0243395	0.0313087	0.00834063	0.0161703	0.0335438	0.0190071	0.0240102	0.0155924	0.0334225	0.014879	0.000248222	0.000337548	0.0586019	0.0243407	0.0298828	0.044107	0.0179202	0.611075	0.0225655	0.0276564	0.312435	0.00834747	0.999674	0.999917	1.00008	1.00033	0.287729	0.413558	0.0945129	0.2042	0.6125692	1.284791
44380	-4479.999	-4497.661	17.66182	857325.1	0.282738	0.000422675	0.00855391	0.00232388	0.00029075	0.00410996	0.0202037	0.0369763	0.0267697	0.00542075	0.00357581	0.00885223	0.0158895	0.0772756	0.0386936	0.028311	0.0508463	0.0624989	0.0666198	0.0222059	0.0143419	0.0234616	0.0313052	0.0517295	0.0138215	0.0124131	0.0145107	0.0371889	0.012294	0.0017663	0.00286173	0.0803614	0.0410774	0.0157326	0.0137035	0.0206619	0.616848	0.034317	0.0143288	0.290296	0.0235483	0.998628	0.999649	1.00035	1.00137	0.290156	0.389345	0.109654	0.210846	0.6316792	1.129148
44390	-4486.8	-4503.562	16.76239	7.540751e+07	0.351858	0.000280118	0.00299276	0.00293183	0.00233766	0.00965785	0.0294315	0.0325057	0.0272704	0.00345	0.00300057	0.00804265	0.0185055	0.0632228	0.0343547	0.0354164	0.0320515	0.0640556	0.060992	0.0261215	0.0254902	0.0116352	0.0242316	0.0517295	0.0278602	0.0448389	0.0139662	0.0185143	0.0231692	0.0063002	0.00971032	0.0647686	0.0367913	0.0251486	0.0264578	0.0231807	0.613344	0.0311393	0.01558	0.301671	0.0150853	0.999854	0.999963	1.00004	1.00015	0.317827	0.369441	0.106564	0.206169	0.5878997	1.219092
44400	-4479.137	-4496.494	17.35771	2.041645e+07	0.3483	0.00158869	0.00175573	0.00173292	0.00400199	0.00462788	0.00941244	0.0261629	0.0449258	0.00237424	0.00263138	0.00422987	0.0149371	0.0695918	0.0413055	0.0351678	0.0398548	0.0514663	0.0739508	0.0370625	0.00204482	0.00301663	0.0194005	0.0331513	0.0092743	0.0298218	0.00972946	0.0329214	0.0296998	0.00439554	0.0031117	0.0822543	0.0315483	0.0205873	0.0335227	0.0231632	0.559128	0.0359635	0.0194735	0.324072	0.0381995	0.999719	0.999928	1.00007	1.00028	0.307804	0.38946	0.104661	0.198075	0.6067401	1.15956
44410	-4478.637	-4496.962	18.32526	8.182392e+07	0.2672	0.000768813	0.00809017	0.00388268	0.000961523	0.00462788	0.0128165	0.0227624	0.0309593	0.00158193	0.00565114	0.00824802	0.0251807	0.0716893	0.0226278	0.0536979	0.0343297	0.0430093	0.0631467	0.0229811	0.00828381	0.00291815	0.0224611	0.0202949	0.0344107	0.0279866	0.00895619	0.0299023	0.0125104	0.00489266	0.00237786	0.0911388	0.0380084	0.0170443	0.0374045	0.0250317	0.583697	0.0293354	0.0138741	0.305275	0.0427873	0.99986	0.999965	1.00003	1.00014	0.292842	0.391649	0.116321	0.199188	0.6426086	1.062804
44420	-4487.44	-4505.334	17.89358	3.822082e+07	0.256955	0.000768813	0.0136706	0.00150723	0.00193517	0.00203452	0.0206065	0.0222716	0.0237328	0.00813842	0.00137866	0.002633	0.00554794	0.0873886	0.0358533	0.0487611	0.0250014	0.0547945	0.126669	0.0256161	0.0175245	0.00308995	0.015763	0.0324508	0.0132709	0.0115082	0.0161577	0.0271491	0.0183273	0.00768357	0.00791708	0.0622746	0.0418923	0.0197265	0.0459729	0.0244561	0.577169	0.024892	0.008506	0.303655	0.0613223	0.999795	0.999947	1.00005	1.00021	0.305117	0.397919	0.0999479	0.197017	0.6182852	1.105973
44430	-4494.429	-4511.492	17.06324	8.901469e+07	0.338856	0.00378068	0.00580026	0.00150723	0.00301611	0.00295116	0.0252313	0.0224608	0.0313022	0.0119581	0.00372873	0.0108499	0.0288061	0.0903508	0.0169227	0.0657825	0.0157601	0.0430571	0.0514456	0.0447598	0.0383533	0.00154396	0.018637	0.0284944	0.0194343	0.0118871	0.0100506	0.036119	0.0344117	0.00178498	0.00642852	0.0773229	0.0231491	0.0260922	0.0369704	0.0173467	0.642204	0.034367	0.0101123	0.27911	0.0168596	0.999865	0.999966	1.00003	1.00013	0.26979	0.414156	0.0956972	0.220357	0.5952247	1.189007
44440	-4486.565	-4503.46	16.895	8.303992e+07	0.351796	0.00235575	0.00529687	0.000248989	0.00171768	0.000140962	0.0192687	0.0417488	0.0401569	0.0128027	0.00619018	0.00766318	0.0097525	0.102575	0.0166601	0.0450514	0.0115753	0.0484023	0.0871429	0.0278596	0.0226145	0.00509582	0.018704	0.0450119	0.0274097	0.0034698	0.00879232	0.0293497	0.0243299	0.000871085	0.00975151	0.0698228	0.0299859	0.0198819	0.0523333	0.028782	0.617261	0.0295865	0.0143043	0.26827	0.0417967	0.99986	0.999965	1.00004	1.00014	0.288482	0.400774	0.114686	0.196058	0.5917923	1.20583
44450	-4490.713	-4506.799	16.0858	6.397349e+07	0.454171	0.00150951	0.00796718	0.00259408	0.000766222	0.000685354	0.0165441	0.0293406	0.0399612	0.0052105	0.00448087	0.00283041	0.0127445	0.0890153	0.0176325	0.0832712	0.0404409	0.0339099	0.0645985	0.0278596	0.0226145	0.00185342	0.0139681	0.0272974	0.00513287	0.000205475	0.0230311	0.0261361	0.0362496	0.00795377	0.000867197	0.0731971	0.0299859	0.023039	0.059686	0.0263581	0.591598	0.0245987	0.00925116	0.308135	0.040059	0.999841	0.999959	1.00004	1.00016	0.291503	0.404677	0.121104	0.182716	0.5913068	1.286751
44460	-4478.068	-4495.344	17.27595	8.575369e+07	0.323246	0.000161904	0.00790196	0.00319876	0.000634354	0.0089363	0.0148242	0.0251369	0.0430928	0.00535082	0.0108714	0.00729649	0.012071	0.0757087	0.0271199	0.0555231	0.0351848	0.0548695	0.0866369	0.0220663	0.0353899	0.00439421	0.0192886	0.0416458	0.0030227	0.00184295	0.00604863	0.0330584	0.0201168	0.00642144	0.00449922	0.0652098	0.0300551	0.0129933	0.063917	0.0276081	0.588404	0.0230695	0.0227979	0.313776	0.0243442	0.999863	0.999965	1.00004	1.00014	0.285717	0.382997	0.11206	0.219226	0.6176607	1.167735
44470	-4487.433	-4504.605	17.17207	9.871662e+07	0.320249	0.00326685	0.00684152	0.000764292	0.00126465	0.00919413	0.0200368	0.0291806	0.030782	0.00978498	0.00130769	0.000654095	0.021536	0.0797794	0.0396606	0.0504721	0.0334522	0.0578187	0.0519653	0.00966784	0.0485484	0.000486601	0.0198472	0.0314715	0.0191696	0.00829315	0.0206228	0.0330584	0.0301952	0.00905889	0.00137117	0.0576545	0.0348424	0.0219071	0.063917	0.0228472	0.587977	0.0166091	0.0211554	0.284674	0.0667369	0.999872	0.999967	1.00003	1.00013	0.291822	0.391868	0.100504	0.215806	0.5779043	1.178123
44480	-4485.186	-4502.253	17.06629	6.10465e+07	0.299176	0.000212703	0.0145891	0.00121848	0.0023438	0.00317973	0.0219731	0.0224994	0.0342416	0.00221783	0.0040147	0.00838477	0.0161028	0.0797794	0.0193789	0.0586832	0.0297802	0.0594607	0.102498	0.0135214	0.0485484	0.001019	0.0202618	0.0234078	0.0220328	0.00629151	0.00563779	0.0288372	0.0260791	0.0127827	0.00316478	0.0804913	0.0414441	0.0126351	0.0628123	0.0250819	0.591364	0.0209136	0.0282096	0.28622	0.0482111	0.999837	0.999959	1.00004	1.00016	0.321182	0.366331	0.100511	0.211976	0.6105426	1.188702
44490	-4483.001	-4501.304	18.30284	3.857174e+07	0.292581	3.28999e-05	0.00731076	0.00186559	0.00384044	0.00164224	0.0185986	0.0244877	0.0218519	0.00574545	0.00193876	0.00915508	0.0183958	0.0887048	0.0388136	0.0327508	0.0230937	0.0438147	0.0720668	0.0422359	0.0233216	0.00491914	0.0246868	0.0365276	0.00712905	0.00452584	0.0189293	0.0400158	0.0290203	0.00478558	0.00101462	0.0625962	0.0214569	0.0196367	0.0175551	0.0293273	0.611982	0.0245642	0.0129855	0.287033	0.034108	0.999795	0.999948	1.00005	1.0002	0.308994	0.368192	0.112404	0.210411	0.6420881	1.065047
44500	-4477.114	-4495.518	18.40372	7.234432e+07	0.295062	0.00414022	0.0036747	0.00213868	0.0016866	0.00350998	0.0174378	0.0203582	0.0212938	0.00446012	0.0054289	0.00709996	0.0158236	0.071386	0.0215504	0.0609582	0.0351943	0.0525949	0.0697195	0.0191668	0.0146084	0.00625698	0.0353813	0.0359708	0.0260191	0.016755	0.00502126	0.0315208	0.0178387	0.00885079	0.00771006	0.0493976	0.0341467	0.0149169	0.0178789	0.026201	0.594881	0.0250191	0.0321783	0.294905	0.0268163	0.999851	0.999962	1.00004	1.00015	0.291396	0.37419	0.106968	0.227446	0.6265691	1.054958
44510	-4479.605	-4497.667	18.06246	1.472286e+07	0.260659	0.00190668	0.00482578	0.000179074	0.00189405	0.00535788	0.0147827	0.0231131	0.040955	0.00658535	0.00469712	0.00695671	0.0201915	0.0577704	0.016831	0.0488611	0.038368	0.063859	0.0864499	0.0245699	0.0532604	0.00337117	0.0133092	0.0315714	0.0404631	0.00453355	0.00654317	0.0374041	0.0309689	0.000291088	0.0112476	0.0665833	0.0343477	0.0130066	0.0133698	0.0259102	0.589604	0.0307051	0.0152804	0.31495	0.0235497	0.999669	0.999915	1.00008	1.00033	0.29443	0.373989	0.109254	0.222327	0.6243646	1.089085
44520	-4487.338	-4505.091	17.7523	3.654905e+07	0.318558	0.010474	0.00378117	0.000819799	0.000411666	0.00688401	0.0107756	0.0219016	0.0349971	0.00561814	0.00509451	0.00695671	0.0245052	0.091745	0.0137821	0.0564537	0.0239628	0.0571081	0.0910365	0.00666036	0.0204056	0.00702018	0.0199353	0.00360224	0.0449708	0.0185459	0.00527284	0.029332	0.0129406	0.00136392	0.00962649	0.0697287	0.0232826	0.0245451	0.0380026	0.0258988	0.634579	0.0373688	0.014278	0.273951	0.0139246	0.99979	0.999946	1.00005	1.00021	0.313853	0.372327	0.112471	0.201349	0.6262986	1.120101
44530	-4481.935	-4499.878	17.94278	8.693793e+07	0.270163	0.00147938	0.00452401	0.000597454	0.000214482	0.000546392	0.0155905	0.0267353	0.0373378	0.00328416	0.00667119	0.00188683	0.0190429	0.08497	0.027041	0.0390576	0.0371841	0.0694552	0.0547717	0.024343	0.00927343	0.00433315	0.020081	0.0221382	0.0533664	0.0323247	0.00455284	0.0149652	0.0268821	0.00515996	0.0171096	0.0929388	0.0411715	0.01394	0.0179196	0.0248203	0.646752	0.0343716	0.0155771	0.262074	0.0164051	0.999864	0.999966	1.00003	1.00014	0.296745	0.385165	0.099996	0.218095	0.6208269	1.101052
44540	-4477.133	-4494.648	17.51563	3319515	0.365783	0.00280084	0.00542779	0.00227874	0.000244428	0.00197769	0.0152548	0.0267353	0.0352555	0.000773405	0.00241422	0.00896399	0.0193816	0.0678224	0.0232302	0.0651017	0.0353467	0.0467778	0.0535138	0.0211015	0.0118999	0.00233626	0.0293247	0.0157442	0.0442407	0.0131544	0.0184401	0.0448101	0.019194	0.0061258	0.0074385	0.066745	0.015274	0.0164881	0.0323661	0.019545	0.616279	0.0343998	0.0208079	0.295006	0.0139624	0.999302	0.999822	1.00018	1.0007	0.298999	0.37758	0.106335	0.217086	0.624146	1.143768
44550	-4485.289	-4501.374	16.08528	8.717586e+07	0.315882	0.00200737	0.00662489	0.000170201	0.00121386	0.0065422	0.014651	0.0288401	0.0480385	0.00506778	0.0120053	0.00842312	0.0244094	0.0680637	0.046982	0.0700739	0.0516692	0.0583597	0.0925932	0.0231249	0.0135853	0.000489058	0.0246013	0.00653751	0.0494526	0.0402501	0.0172241	0.0422532	0.023682	0.0061258	0.00449075	0.082658	0.0347126	0.0216403	0.0343579	0.0266687	0.577443	0.026015	0.0314176	0.329149	0.00930631	0.999864	0.999965	1.00004	1.00014	0.30201	0.394172	0.107406	0.196412	0.5968003	1.286803
