Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	part_rate[1]	part_rate[2]	part_rate_mult[1]	part_rate_mult[2]	pinvar[1]	pinvar[2]	TL
23090	-4118.252	-4119.786	1.534234	1.8161e+07	8.12816e+07	0.342074	0.00260182	0.00139695	0.0012264	0.000334382	0.00374265	0.0157904	0.0289671	0.0256374	0.00641477	0.00298161	0.0144399	0.0138806	0.0962513	0.0221978	0.0486182	0.0455895	0.060383	0.0898354	0.0115661	0.0309603	0.0821294	0.0223114	0.0336224	0.0137532	0.0279894	0.00990257	0.000843409	0.0273419	0.00189246	0.0020639	0.0147109	0.0513899	0.0127467	0.00338388	0.255015	2.48997	0.17001	0.82999	0.790103	0.0129001	1.168971
23100	-4132.683	-4133.562	0.8789719	1.60972e+07	9.89313e+07	0.360351	0.00142111	0.00525145	0.000385392	0.000503007	0.00153196	0.019447	0.0272351	0.0612435	0.0145125	0.00766579	0.00184156	0.0249119	0.121801	0.00297651	0.0773784	0.0479882	0.0295845	0.0502953	0.0120936	0.0236375	0.0855835	0.0238206	0.0253835	0.00806578	0.0234796	0.0132178	0.000532153	0.0268606	0.00190654	0.0128774	0.00101596	0.0811108	0.0164228	0.00950822	0.250557	2.49889	0.167038	0.832962	0.804226	0.0133412	1.221842
23110	-4117.142	-4117.162	0.01929146	7.30812e+07	9.82559e+07	0.39694	0.00272292	0.00366019	0.00195613	5.80141e-05	0.000658287	0.0242271	0.0250108	0.0362631	0.00350933	0.00256091	0.00734023	0.0194485	0.10057	7.06865e-05	0.0781733	0.0287964	0.0467105	0.0863715	0.0284333	0.0286512	0.104984	0.0266586	0.0190565	0.0224482	0.0536613	0.0122281	0.00184657	0.0164241	0.0311832	0.00579228	0.0171101	0.0451762	0.0174203	0.00219285	0.247279	2.50544	0.164852	0.835148	0.820379	0.0128873	1.298315
23120	-4121.588	-4121.35	-0.2379616	3.50376e+07	6.80901e+06	0.271234	0.00309572	0.00146437	0.00224736	0.000714848	0.00292152	0.0152694	0.0189714	0.0502591	0.0034987	0.00406574	0.00990481	0.00818612	0.109085	0.0112542	0.0768461	0.0392506	0.0489977	0.0678918	0.0201275	0.0246936	0.0778611	0.0327273	0.0276057	0.0149403	0.0235159	0.0115541	0.000596866	0.0262114	0.0242082	0.00595535	0.00957442	0.0488503	0.023117	0.0033713	0.188264	2.62347	0.12551	0.87449	0.777818	0.0282024	1.120068
23130	-4122.523	-4122.033	-0.4901521	5.22706e+07	5.26122e+07	0.340478	0.00799235	0.00233214	0.00100898	0.000550092	0.00290535	0.0104821	0.0189584	0.0426829	0.00516812	0.00288725	0.00426507	0.0101208	0.104681	0.0074142	0.0681793	0.0307888	0.0607401	0.10819	0.00994803	0.0276745	0.0613597	0.0429308	0.0151734	0.0212313	0.0368725	0.0164054	0.00115106	0.0262114	0.0428687	0.00664738	0.0105573	0.0584882	0.0256282	0.0111633	0.21439	2.57122	0.142927	0.857073	0.787446	0.0453871	1.244136
23140	-4118.801	-4121.589	2.787723	2.38626e+07	1.68545e+07	0.270612	0.00415602	0.00194563	0.00105439	0.000663211	0.00418918	0.0146752	0.0169609	0.0359096	0.0047989	0.00144218	0.00211717	0.0195465	0.0866445	0.0203811	0.0504368	0.0338065	0.0524351	0.0902804	0.0190313	0.0298179	0.0860341	0.0553288	0.0259486	0.0326153	0.0435901	0.0170941	0.00377797	0.0276695	0.0265427	0.000476612	0.0131731	0.0482859	0.012163	0.00418601	0.300479	2.39904	0.200319	0.799681	0.739059	0.0256854	1.157791
23150	-4123.787	-4122.727	-1.059967	1.16366e+07	7.20557e+06	0.398427	0.00500401	0.00473692	0.00104798	0.00033349	0.00421429	0.0195142	0.0255537	0.0267227	0.00479647	0.00441115	0.00244417	0.0206167	0.0866445	0.0103926	0.0582407	0.0287503	0.0501446	0.0715109	0.0160556	0.0592585	0.0779632	0.0589511	0.024199	0.0340072	0.0791816	0.0133428	0.00261849	0.0276695	0.014053	0.000904761	0.0138004	0.0488671	0.0190863	0.000510073	0.218105	2.56379	0.145403	0.854597	0.755219	0.0183337	1.313975
23160	-4125.993	-4127.925	1.932403	8.81954e+07	4.8148e+07	0.310328	0.00218487	0.00221167	0.00136718	0.000327861	0.00781168	0.0128442	0.0168892	0.00896389	0.00532038	0.00422466	0.00776769	0.0264083	0.085419	0.0215114	0.0637562	0.0451011	0.0449952	0.0810377	0.0132055	0.0525604	0.0709815	0.0474928	0.0417234	0.033954	0.0539053	0.00942131	0.00241087	0.0233908	0.00934711	0.00478333	0.00242653	0.0207498	0.0108132	0.0035715	0.262294	2.47541	0.174863	0.825137	0.761994	0.0294375	1.149208
23170	-4117.613	-4116.189	-1.424012	8.91855e+07	1.03728e+07	0.435193	0.00800581	0.00542023	0.00388313	0.00221734	0.00287131	0.0118569	0.0239939	0.0414292	0.00687967	0.00575165	0.00888322	0.0183841	0.102855	0.0127429	0.0593033	0.0364852	0.0659505	0.0903931	0.0102343	0.0346411	0.0799118	0.0315302	0.025352	0.0282567	0.0280581	0.0130921	0.00256726	0.0254213	0.0377771	0.00369504	0.00882059	0.0429592	0.0160364	0.00347705	0.21348	2.57304	0.14232	0.85768	0.764767	0.0290102	1.334329
23180	-4123.822	-4116.957	-6.86499	7.89174e+07	2.17328e+07	0.512446	0.00657561	0.0037273	0.000508116	0.000560159	0.00462505	0.0137757	0.0248503	0.0267869	0.00339484	0.00763428	0.00264516	0.0183841	0.108071	0.0159931	0.0579389	0.0313961	0.0611264	0.11717	0.020015	0.0340963	0.103176	0.054817	0.0436839	0.0277025	0.0826623	0.0163656	0.00476943	0.0193727	0.043926	0.00379628	0.00958146	0.0453485	0.00776268	0.00431088	0.138327	2.72335	0.0922182	0.907782	0.800851	0.00926221	1.538995
23190	-4119.977	-4117.817	-2.160008	5.85852e+07	7.52711e+07	0.378113	0.0034439	0.00316843	0.00087591	0.000591071	0.00407742	0.0225795	0.0251165	0.02981	0.0119834	0.0166454	0.00523423	0.0123307	0.0746008	0.0173435	0.061185	0.0324593	0.0644468	0.082452	0.0215667	0.0422817	0.0782698	0.0437563	0.0353126	0.0323131	0.0336117	0.00712665	0.00289627	0.025221	0.0285141	0.00252745	0.00658577	0.0603793	0.0108328	0.00413049	0.180989	2.63802	0.12066	0.87934	0.785432	0.0061908	1.281783
23200	-4131.386	-4129.988	-1.398418	8.24141e+06	8.80359e+07	0.492412	0.00465824	0.00902401	0.00184269	0.00615586	0.00142009	0.0162365	0.0376207	0.0291223	0.00413107	0.00810739	0.00523423	0.0110211	0.0748448	0.0203142	0.0519182	0.0254607	0.0608647	0.082452	0.009402	0.0228117	0.0635389	0.0468836	0.0327282	0.0297065	0.0465661	0.00677753	0.000290485	0.0187594	0.0120384	0.00239152	0.0320331	0.0293428	0.0270357	0.0111844	0.21421	2.57158	0.142806	0.857194	0.779906	0.010105	1.334331
23210	-4132.496	-4131.6	-0.8963611	9.49897e+06	2.56875e+07	0.329726	0.00407884	0.00184086	0.00116114	0.000456958	0.00679296	0.00908457	0.0185091	0.0366462	0.0103768	0.00240696	0.0111394	0.0185732	0.119947	0.016508	0.0766688	0.0364713	0.0582483	0.0861283	0.0142186	0.0268542	0.0888128	0.0146407	0.0405889	0.0152094	0.0158354	0.00323934	0.00404615	0.0186372	0.0260137	0.00461166	0.021407	0.061037	0.00489895	0.0130804	0.196275	2.60745	0.13085	0.86915	0.792634	0.0234632	1.217897
23220	-4126.96	-4126.845	-0.1152128	8.13887e+07	2.42642e+07	0.298106	0.00296993	0.00245656	0.000550749	0.000890564	0.00276847	0.0187508	0.0288272	0.0360897	0.00600766	0.0069606	0.0131523	0.0186653	0.12957	0.00406136	0.0941762	0.0303033	0.0688288	0.0795291	0.0154475	0.0251257	0.0500564	0.0252428	0.0314331	0.0186527	0.0689718	0.0012535	0.0123533	0.0231229	0.0257985	0.00121603	0.00926172	0.061037	0.00845155	0.0165405	0.22318	2.55364	0.148786	0.851214	0.77405	0.0515982	1.236629
23230	-4123.514	-4122.345	-1.168513	3.82088e+07	3.52447e+06	0.429116	0.00576473	0.00487324	0.00350292	0.000459798	0.00489301	0.0138563	0.0248458	0.0423613	0.00304987	0.00225597	0.00517887	0.0308454	0.0893171	0.00826151	0.0795989	0.0474835	0.050874	0.0812437	0.0204026	0.0291159	0.0410158	0.0334735	0.0115221	0.022838	0.0382875	0.0166468	0.000388358	0.014526	0.00891453	0.00634877	0.0207252	0.0672533	0.0257762	0.00422828	0.208012	2.58398	0.138675	0.861325	0.758494	0.0503944	1.289244
23240	-4124.398	-4125.115	0.7165464	4.5622e+07	8.69606e+07	0.292937	0.00227827	0.00822222	0.00262225	0.0024858	0.00122409	0.0228675	0.0210366	0.0326938	0.00600214	0.00674048	0.0142181	0.0158119	0.0758686	0.00340348	0.073631	0.0218693	0.0527519	0.0840215	0.0173904	0.0213471	0.0465697	0.0416491	0.0228076	0.0327036	0.0421708	0.00865547	0.000226843	0.0247399	0.0188257	0.00615059	0.0307673	0.0565703	0.0297862	0.00653947	0.221425	2.55715	0.147617	0.852383	0.758629	0.000285325	1.147586
23250	-4122.6	-4120.497	-2.103602	8.82978e+07	2.88624e+07	0.324421	0.00271872	0.00171884	0.00040878	0.00167286	0.00250861	0.0148164	0.0322658	0.0394603	0.00379865	0.00453953	0.00900641	0.0164	0.113631	0.0168544	0.0405945	0.0195863	0.0495346	0.12026	0.0124409	0.0489343	0.0918615	0.0236333	0.012304	0.0211215	0.0475054	0.0185156	0.0014035	0.0224291	0.03738	0.0123766	0.0294641	0.0822872	0.016405	0.00553026	0.186119	2.62776	0.124079	0.875921	0.785596	0.00288267	1.297789
23260	-4130.921	-4129.186	-1.735213	6.48985e+07	9.79828e+07	0.424729	0.00330748	0.000225059	0.00121734	0.00092226	0.00212039	0.0156734	0.0296138	0.0365541	0.0180059	0.00205003	0.0124306	0.00730586	0.0901896	0.0162377	0.0494945	0.0467944	0.0445172	0.0569855	0.0176455	0.0316368	0.101196	0.0199572	0.0538582	0.0289829	0.0475054	0.0178035	0.0043432	0.0433313	0.022268	0.00223362	0.00885722	0.0707123	0.0336261	0.00553026	0.214167	2.57167	0.142778	0.857222	0.79277	0.0271878	1.367861
23270	-4116.361	-4115.663	-0.6972891	2.61897e+07	5.90084e+06	0.39295	0.00465357	0.000385537	0.000169644	0.000435357	0.00271961	0.0169849	0.0228662	0.0376871	0.00621983	0.00529677	0.00474273	0.0210581	0.0916326	0.0256956	0.0582322	0.0507079	0.0397648	0.0518585	0.0240123	0.0174887	0.0720037	0.0374462	0.0379597	0.0210476	0.0456372	0.0158204	0.0011176	0.0230477	0.0106176	0.00264285	0.00885722	0.0384588	0.0247601	0.00346172	0.201611	2.59678	0.134407	0.865593	0.80801	0.000981968	1.218441
23280	-4127.972	-4124.005	-3.967101	9.38897e+06	3.85868e+07	0.55861	0.00175201	0.00463816	0.00363817	0.00060294	0.00208252	0.0178508	0.0197077	0.0305891	0.00201594	0.000805863	0.00392803	0.0219721	0.10085	0.00630973	0.059651	0.0435818	0.055901	0.0558395	0.0115957	0.0288728	0.0715657	0.0680616	0.0683711	0.0302601	0.0605602	0.0125273	0.00482314	0.0347911	0.0101579	0.000320882	0.00168603	0.0384588	0.0173338	0.00351237	0.178845	2.64231	0.11923	0.88077	0.80265	0.000981968	1.453225
23290	-4123.753	-4125.013	1.259492	7.8623e+07	1.23323e+07	0.364073	0.00678144	0.00469267	0.00479778	0.00152888	0.007201	0.0158765	0.0279959	0.0305891	0.00426322	0.00352382	0.00553682	0.0139067	0.107924	0.0229468	0.0492312	0.0335304	0.0477031	0.0745444	0.0142986	0.0164475	0.0694515	0.0249394	0.014869	0.0287155	0.0771343	0.0179468	0.0028459	0.0181899	0.0469195	0.00576215	0.00872269	0.0226684	0.0216771	0.000372614	0.262705	2.47459	0.175137	0.824863	0.777915	0.0075244	1.217608
23300	-4119.809	-4119.998	0.1893436	7.84437e+07	1.78201e+07	0.30912	0.00419242	0.0025323	0.00274047	0.000441637	0.00116587	0.0243834	0.0229536	0.026086	0.00440496	0.00330406	0.0063693	0.0227597	0.0811104	0.00632056	0.0551309	0.0334698	0.0502319	0.0813336	0.0251029	0.0365666	0.0717345	0.0413796	0.0077886	0.0281541	0.0419378	0.0138098	0.000430806	0.0373379	0.0307167	0.0120908	0.0155142	0.0397517	0.0207991	0.00582735	0.211781	2.57644	0.141188	0.858812	0.799689	0.0330423	1.166993
23310	-4116.336	-4115.582	-0.7545142	5.61169e+07	1.42356e+07	0.378314	0.00290671	0.00584141	0.00173243	0.000159897	0.00653685	0.0223114	0.0234006	0.0239403	0.00991741	0.00430656	0.0123044	0.0182131	0.0806709	0.029383	0.0698972	0.055903	0.0675235	0.0736249	0.015123	0.0306131	0.0842446	0.0457867	0.0352988	0.0258711	0.0393031	0.0120494	0.00110962	0.0244966	0.0117165	0.00364574	0.0159663	0.0423919	0.0141871	0.00207355	0.22026	2.55948	0.14684	0.85316	0.752731	0.0076661	1.290765
23320	-4123.175	-4124.184	1.008554	4.17989e+07	8.91352e+06	0.325754	0.00294373	0.00316677	0.000283805	0.00152286	0.0117472	0.016809	0.0149542	0.0193012	0.00350476	0.00404728	0.00465845	0.0131737	0.0525565	0.0166668	0.0640091	0.0444249	0.0515923	0.0854123	0.0189796	0.0474336	0.0757292	0.0497012	0.0451459	0.0255504	0.00537194	0.00581583	0.0024664	0.0224358	0.0303739	0.00456936	0.0338667	0.0290302	0.0165903	0.00404388	0.232232	2.53554	0.154821	0.845179	0.795311	0.0535366	1.153634
23330	-4124.501	-4124.398	-0.1035478	2.01114e+07	8.69332e+07	0.368563	0.00192153	0.000623333	0.000967676	0.000194364	0.00214634	0.0201901	0.0278868	0.0440145	0.00597258	0.00118155	0.00437121	0.0130936	0.074223	0.0188316	0.0662884	0.0344905	0.0516335	0.0725691	0.0282614	0.0266428	0.061834	0.0416594	0.0276454	0.0283843	0.0355525	0.0103487	0.0024664	0.0150498	0.0473203	0.0050468	0.0303443	0.0805566	0.0160428	0.00512731	0.234329	2.53134	0.15622	0.84378	0.790041	0.0208017	1.271445
23340	-4119.986	-4120.855	0.8687384	5.75193e+07	9.86571e+07	0.316018	0.0015359	0.00362792	0.00369718	0.00151386	0.0045065	0.0227606	0.0259274	0.0293554	0.00505421	0.00356838	0.0030481	0.0201361	0.0761263	0.012751	0.0435265	0.0353862	0.0338171	0.0800242	0.021855	0.0337193	0.06724	0.0356433	0.0302755	0.0249345	0.00969045	0.00557148	0.00256472	0.0351204	0.0302422	0.00101602	0.0599619	0.0319112	0.0160428	0.00611711	0.221997	2.55601	0.147998	0.852002	0.807166	0.0724467	1.134286
23350	-4121.172	-4121.593	0.4203859	5.15161e+07	3.66164e+07	0.297252	0.00949402	0.00138893	0.000756909	0.00137562	0.00642544	0.0145916	0.0347989	0.0401006	0.00654873	0.00306005	0.00242803	0.0131196	0.122213	0.019812	0.0692465	0.0373973	0.048165	0.0860261	0.0206402	0.0301093	0.101786	0.0190262	0.021642	0.0286313	0.0134381	0.0134804	0.0016597	0.0357773	0.0328131	0.00682319	0.0599619	0.0234718	0.00959107	0.00171539	0.23942	2.52116	0.159614	0.840386	0.785292	0.0162274	1.234768
23360	-4134.176	-4135.713	1.537034	5.72084e+07	6.42414e+07	0.293263	0.00653028	0.00567927	0.00554219	0.00268641	0.00310328	0.00983983	0.030788	0.022509	0.00568371	0.00417273	0.00501063	0.0164667	0.0894007	0.0196158	0.0701614	0.0621898	0.048394	0.0627109	0.016991	0.0438456	0.0889009	0.0690933	0.0424332	0.0185344	0.0107146	0.031091	0.00900558	0.0293346	0.0459147	0.0053969	0.0312072	0.024196	0.018109	0.00246944	0.286739	2.42652	0.191159	0.808841	0.798465	0.00626405	1.250985
23370	-4123.803	-4121.704	-2.098736	3.27057e+07	6.68285e+07	0.459814	0.000356343	0.00496112	0.00125272	0.00268641	0.00718344	0.0118973	0.0175724	0.0337146	0.00590582	0.0069427	0.00892139	0.0197329	0.100024	0.0224032	0.0588681	0.0317461	0.0399979	0.0627109	0.0082537	0.032777	0.0779279	0.057776	0.0580398	0.0248679	0.00520359	0.0245745	0.00194383	0.0179177	0.0646066	0.00121143	0.0230701	0.0129124	0.0109416	0.00231939	0.191943	2.61611	0.127962	0.872038	0.782324	0.0315203	1.321035
23380	-4126.773	-4126.139	-0.6345405	7.58548e+07	9.84424e+07	0.393074	0.00548989	0.0118548	0.00219938	0.00186318	0.00595281	0.0193493	0.0277792	0.0263679	0.00662025	0.00733453	0.00278215	0.0154442	0.0702085	0.0115478	0.0640946	0.0365194	0.0639249	0.089294	0.0237744	0.0503557	0.0842162	0.0397852	0.0166865	0.0143078	0.00343163	0.0184311	0.00562156	0.0139679	0.0535654	0.00255569	0.0455997	0.0358496	0.0307225	0.00282935	0.227695	2.54461	0.151797	0.848203	0.818621	0.012532	1.303401
23390	-4124.751	-4124.965	0.2138525	6.9243e+07	6.61452e+07	0.287245	0.00404909	0.00172182	0.000164755	0.00449006	0.00808571	0.0183972	0.0239579	0.0344197	0.00238769	0.0031313	0.0148747	0.0141073	0.0689994	0.00862901	0.0960353	0.0440245	0.0512616	0.0705483	0.0273527	0.0378831	0.0780729	0.0409518	0.0310087	0.024419	0.00896465	0.0125604	0.00306126	0.0164426	0.0187184	0.0125307	0.0341623	0.0458536	0.01469	0.000621012	0.211579	2.57684	0.141053	0.858947	0.757737	0.0151417	1.163824
23400	-4123.516	-4123.975	0.4587191	1.04192e+06	6.01999e+07	0.358708	0.00835224	0.00601036	0.000481843	0.00243073	0.00371456	0.0269667	0.0302905	0.023265	0.00649374	0.00234937	0.00113227	0.0161511	0.12002	0.0113102	0.0511274	0.0428931	0.0611236	0.0569019	0.0243709	0.0427143	0.0706479	0.0369894	0.0232142	0.0187383	0.0128218	0.0145011	0.000691294	0.0226579	0.0341721	0.00187935	0.041576	0.0489562	0.0424174	0.0068202	0.253725	2.49255	0.16915	0.83085	0.742766	0.0169864	1.272891
23410	-4125.484	-4124.759	-0.7248151	6.75992e+07	6.16468e+07	0.378466	0.00251569	0.0102024	0.00014372	0.000701518	0.00728735	0.0121017	0.0286051	0.0183937	0.000750902	0.00121688	0.00821973	0.012989	0.0864187	0.022389	0.0443826	0.0263284	0.0676596	0.0825949	0.028555	0.0383212	0.0828236	0.0476558	0.0162755	0.027468	0.0102966	0.00938924	0.00655613	0.0195635	0.047785	0.00472373	0.0416525	0.0296224	0.020297	0.00669053	0.209164	2.58167	0.139443	0.860557	0.803896	0.0215412	1.249043
23420	-4121.223	-4120.668	-0.5547823	5.84185e+07	3.10459e+07	0.386541	0.00490342	0.00349518	0.000594207	0.0017788	0.00131032	0.01745	0.0247254	0.0304375	0.00676596	0.0040179	0.00222131	0.0185545	0.097732	0.0189681	0.0519989	0.0435668	0.0370063	0.0831619	0.00745618	0.0366028	0.0576127	0.0517108	0.041052	0.0237601	0.00630805	0.0064225	0.00875131	0.0275704	0.0888882	0.00400709	0.0461288	0.0171692	0.00248929	0.000454458	0.217568	2.56486	0.145045	0.854955	0.828987	0.00427272	1.261613
23430	-4120.576	-4119.653	-0.9237649	4.85044e+07	3.32464e+07	0.34759	0.00857945	0.00510827	0.000742857	0.0019269	0.00362321	0.0142924	0.0233885	0.0404303	0.00329731	0.00630854	0.00395507	0.0220046	0.0963262	0.00843332	0.0432814	0.0419739	0.031104	0.0740516	0.0307923	0.0258166	0.0949371	0.0301449	0.0530347	0.0246462	0.001051	0.00738549	0.00322013	0.024218	0.0574001	0.0106295	0.0641955	0.0199557	0.0169527	0.00153983	0.201943	2.59611	0.134628	0.865372	0.743249	0.0274667	1.242337
23440	-4121.364	-4121.91	0.5457983	4.38247e+07	4.08526e+07	0.328615	0.00305688	0.00235758	0.00247803	0.000610316	0.00394999	0.0109804	0.0306488	0.0331107	0.00106918	0.00308142	0.00329179	0.0181572	0.116686	0.0153556	0.0438977	0.0337251	0.0394637	0.092291	0.0148571	0.0216624	0.0883844	0.0355065	0.0280083	0.0220705	0.00347064	0.0103832	0.000295642	0.0216576	0.090749	0.0085374	0.0261481	0.00386702	0.0119397	0.00388067	0.2243	2.5514	0.149533	0.850467	0.795341	0.030932	1.174245
23450	-4131.718	-4130.782	-0.936547	7.38879e+07	9.56272e+07	0.444949	0.00348112	0.0016376	0.000139736	0.000570319	0.00491232	0.0176269	0.0192656	0.0203497	0.00304209	0.00323292	0.00255706	0.0105067	0.115743	0.0202157	0.0455783	0.0285361	0.0473496	0.0721583	0.0249465	0.043366	0.0772198	0.0277056	0.0465476	0.0264119	0.0126124	0.00664024	0.00958297	0.0298308	0.0737268	0.0114393	0.0131916	0.00256234	0.0199473	0.00650589	0.215916	2.56817	0.143944	0.856056	0.785268	0.0248127	1.294089
23460	-4133.218	-4132.592	-0.6263411	9.71016e+07	8.97872e+07	0.387423	0.00618825	0.00200127	0.00154534	0.000967949	0.000476171	0.0121684	0.0238729	0.0240275	0.00891684	0.00637803	0.00684751	0.0107909	0.0963164	0.022642	0.0456856	0.0354742	0.0307291	0.0607766	0.0224289	0.0458701	0.066641	0.0592993	0.0619302	0.0253122	0.0489753	0.0149418	0.00100537	0.0177465	0.0430066	0.00487993	0.00991695	0.0344009	0.0199473	0.01626	0.219624	2.56075	0.146416	0.853584	0.778098	0.0181691	1.27579
23470	-4123.894	-4122.595	-1.299363	4.57072e+07	4.28896e+07	0.366402	0.00412437	0.00217928	0.000490173	0.00013642	0.0016397	0.0203063	0.0172208	0.0271827	0.00575498	0.00899608	0.00791381	0.0256737	0.0511304	0.0352484	0.0439438	0.0488836	0.0448433	0.0883379	0.0300975	0.0505287	0.0873159	0.0341618	0.0619302	0.0271579	0.0489753	0.0102282	0.00526336	0.0239063	0.0536524	0.00822475	0.0235035	0.0198967	0.00203845	0.00272265	0.204652	2.5907	0.136435	0.863565	0.768271	0.00290064	1.290012
23480	-4123.499	-4123.381	-0.1182851	6.59292e+07	2.13108e+07	0.337476	0.000980454	0.0059847	0.000354063	0.000914794	0.00406633	0.00992657	0.0350996	0.0288005	0.004131	0.00426246	0.00603813	0.0131159	0.0693657	0.0158486	0.102073	0.0284228	0.0616209	0.0824745	0.0131588	0.0369838	0.0975206	0.0614957	0.0442861	0.0204949	0.0356173	0.0114133	0.00461488	0.0228561	0.0497043	0.00408075	0.0327446	0.00119687	0.0208334	0.00136767	0.233185	2.53363	0.155456	0.844544	0.765419	0.0485929	1.269325
23490	-4124.209	-4123.843	-0.3656975	9.82671e+07	8.65096e+07	0.472566	0.00283401	0.0033813	0.00254668	0.000522289	0.00405126	0.0149051	0.0240494	0.0391091	0.00487641	0.00644276	0.00537421	0.0180238	0.11875	0.0114061	0.0410877	0.0470787	0.0436278	0.0575933	0.0182167	0.0267114	0.100674	0.0332583	0.0485166	0.0318631	0.0313913	0.00505374	0.000169008	0.0274077	0.0559724	0.00110631	0.0125461	0.00304306	0.0187123	0.00506764	0.247663	2.50467	0.165109	0.834891	0.768579	0.0106597	1.337935
23500	-4131.24	-4128.853	-2.387111	1.90402e+06	7.54663e+07	0.393159	0.00149517	0.00353185	9.81313e-05	0.00536575	0.00211714	0.0222719	0.021332	0.0220687	0.00275013	0.00925321	0.00161682	0.0209803	0.0740931	0.0268945	0.0568316	0.0372992	0.0617847	0.121197	0.011757	0.0317637	0.099338	0.027328	0.0531583	0.026895	0.0504716	0.0201323	4.18112e-05	0.0267542	0.0461215	0.000147869	0.0130061	0.000619985	0.0223405	0.0198509	0.187992	2.62402	0.125328	0.874672	0.77534	0.0532069	1.333866
23510	-4117.034	-4117.033	-0.0007244591	5.46526e+07	6.75337e+06	0.369807	0.00495809	0.00121227	0.00196955	0.00220923	0.00361654	0.0108944	0.0156545	0.0266121	0.0077441	0.00609122	0.0025625	0.0118584	0.109707	0.0152273	0.0593339	0.0305943	0.0350339	0.0642322	0.0148347	0.0287435	0.0833309	0.0346168	0.0269203	0.0204968	0.0290233	0.0110601	0.00137105	0.0281041	0.058685	0.00590488	0.00519036	0.013094	0.011348	0.00859855	0.204785	2.59043	0.136524	0.863476	0.790687	0.0389087	1.160641
23520	-4125.339	-4125.474	0.134772	7.80152e+07	4.32484e+07	0.360914	0.002928	0.000440613	0.000366849	0.000942556	0.0020732	0.0174861	0.0183035	0.0344757	0.00361306	0.00238102	0.00848452	0.0122568	0.122484	0.0161058	0.0651	0.0357306	0.0558145	0.0922595	0.0237168	0.0375916	0.0556898	0.03849	0.0214098	0.0179664	0.0362135	0.0101145	0.0051289	0.0111706	0.0714474	0.00251461	0.0136744	0.0180907	0.0216339	0.00100136	0.231288	2.53742	0.154192	0.845808	0.741672	0.0205822	1.238015
23530	-4118.864	-4120.332	1.467661	8.75904e+07	8.31579e+07	0.278835	0.00562694	0.00480763	0.000447514	0.000436852	0.00531814	0.0171234	0.0296386	0.0149746	0.00728905	0.00192903	0.00733724	0.0157108	0.0897869	0.016102	0.0702093	0.0204125	0.0558145	0.0675149	0.0195148	0.0379487	0.0813584	0.0659519	0.0425511	0.0308351	0.0371609	0.0133312	0.00155003	0.0219079	0.0555069	0.00398355	0.00605051	0.0145385	0.0220698	0.00326736	0.251909	2.49618	0.167939	0.832061	0.791293	0.040189	1.166841
23540	-4118.242	-4118.313	0.07086827	3.17206e+07	1.97449e+07	0.33969	0.00542723	0.00441877	0.000840948	0.000419532	0.00202276	0.012441	0.0219174	0.0402597	0.00146674	0.00735306	0.00350434	0.0154708	0.0766765	0.0188189	0.0539873	0.0328474	0.0558145	0.085181	0.00915788	0.0363835	0.0916064	0.0474768	0.0368322	0.0166677	0.0217254	0.00880624	0.00166853	0.0201962	0.0789551	0.00145886	0.00402008	0.00471728	0.0250288	0.0133095	0.216847	2.56631	0.144565	0.855435	0.795863	0.0170979	1.196569
23550	-4147.105	-4143.109	-3.996363	9.92802e+07	7.53213e+07	0.388201	0.00269616	0.00434987	0.00044549	0.000213133	0.00851823	0.0181124	0.0430646	0.0174128	0.0140295	0.00871989	0.00441074	0.0193898	0.108197	0.00566134	0.0557312	0.0384273	0.0370883	0.0835658	0.0104739	0.0364435	0.114777	0.0443305	0.0412056	0.0267415	0.0590182	0.0148518	0.00455429	0.0239541	0.0641099	0.0146664	0.054319	0.0440971	0.031537	0.00367429	0.176753	2.64649	0.117836	0.882164	0.799765	0.00541647	1.446989
23560	-4135.289	-4136.022	0.7329712	3.42504e+07	7.54361e+07	0.317389	0.00282985	0.00828643	0.000668673	0.000728542	0.00222851	0.0148022	0.020405	0.0426669	0.00162873	0.00080935	0.0128434	0.00838249	0.0600648	0.0192485	0.062505	0.0352078	0.0508158	0.0835658	0.00724809	0.0322654	0.0806775	0.0461689	0.0384894	0.0217079	0.00496881	0.00959018	0.0176128	0.0219056	0.0317689	0.00724718	0.054319	0.0165869	0.0205536	0.00700695	0.226633	2.54673	0.151089	0.848911	0.791058	0.0267257	1.163194
23570	-4132.137	-4129.659	-2.478918	1.7434e+07	9.22425e+07	0.385959	0.00442395	0.00619691	0.000195382	0.00113977	0.00336249	0.0151754	0.029082	0.0187791	0.00399549	0.00556314	0.00427403	0.00774028	0.0865769	0.0167412	0.0637088	0.0228459	0.0617592	0.0749743	0.00925307	0.04465	0.130789	0.0346292	0.0284782	0.033281	0.00358079	0.0135826	0.00943075	0.0206706	0.0471521	0.00801153	0.0598851	0.0510283	0.0443086	0.00925191	0.192299	2.6154	0.128199	0.871801	0.808199	0.0326847	1.360476
