Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	part_rate[1]	part_rate[2]	part_rate_mult[1]	part_rate_mult[2]	pinvar[1]	pinvar[2]	TL
39340	-4127.445	-4125.359	-2.085284	9.50541e+07	9.35003e+07	0.388653	0.00139745	0.00313852	0.00301201	0.000133904	0.00765748	0.0128912	0.0225746	0.0349952	0.00418267	0.00779423	0.00175869	0.00899118	0.0777566	0.0147057	0.0932642	0.023193	0.0475495	0.0802344	0.0103287	0.0393917	0.0468915	0.0296154	0.0469486	0.0269472	0.0371223	0.0424028	0.00634037	0.0077696	0.015983	0.0329348	0.108169	0.01073	0.00967322	0.00488841	0.189544	2.62091	0.126363	0.873637	0.75813	0.0219567	1.310021
39350	-4121.468	-4122.219	0.7512617	8.82556e+07	2.94127e+07	0.302793	0.00103962	0.00293477	0.00196645	0.000106837	0.00564286	0.0132806	0.0188942	0.0442842	0.00840607	0.00901076	0.014404	0.0140265	0.0996978	0.020831	0.0660542	0.0348321	0.0497874	0.0734215	0.0111654	0.0367814	0.0510017	0.0214954	0.0213522	0.0229665	0.0331309	0.0393556	0.00194558	0.00754344	0.0120177	0.0293539	0.0847458	0.00526058	0.0121769	0.00651686	0.231873	2.53625	0.154582	0.845418	0.795664	0.0254414	1.178224
39360	-4127.208	-4126.788	-0.4206158	7.82234e+07	5.11712e+07	0.388108	0.0073121	0.00154723	0.000218702	0.00120301	0.00888185	0.00949387	0.039518	0.0365995	0.00716344	0.00464423	0.0018636	0.0161175	0.0898103	0.0136434	0.0883914	0.0356228	0.0445702	0.0774229	0.0195226	0.0317855	0.0563467	0.0222039	0.0469015	0.0336569	0.0376207	0.0162975	0.000868533	0.00158121	0.0291102	0.0429697	0.0936112	0.00652525	0.0194232	0.016199	0.248808	2.50238	0.165872	0.834128	0.783098	0.0470533	1.346756
39370	-4133.24	-4131.857	-1.383034	8.0989e+07	5.00075e+07	0.306708	0.00642766	0.00578062	0.00397583	0.00267123	0.00390102	0.00879632	0.0364312	0.0393676	0.00739024	0.00705797	0.00438418	0.0109129	0.116404	0.0465265	0.0592606	0.0241158	0.058503	0.0796108	0.0494233	0.0285718	0.0323554	0.0248525	0.0159767	0.0255608	0.0444587	0.00939185	0.00352501	0.00566609	0.0290021	0.0650302	0.0759564	0.00233496	0.0146569	0.00109487	0.193606	2.61279	0.129071	0.870929	0.81416	0.0826998	1.256083
39380	-4121.127	-4121.727	0.5991523	5.95846e+07	6.02179e+07	0.279563	0.00196789	0.00657601	6.4188e-05	0.000656733	0.0035673	0.0195989	0.0288385	0.0378223	0.00495364	0.00590187	0.00441637	0.0209442	0.101294	0.0123223	0.0592606	0.0315875	0.0787401	0.0667802	0.0271236	0.0408889	0.0644159	0.0285284	0.0337372	0.0199519	0.0252701	0.0219403	0.000610077	0.011254	0.0259583	0.0472503	0.0701243	0.00426926	0.00984883	0.00125026	0.233088	2.53382	0.155392	0.844608	0.782525	0.0310653	1.197278
39390	-4126.228	-4126.018	-0.2095587	4.00847e+07	7.80811e+07	0.308747	0.00263554	0.00786139	9.46753e-05	0.00244327	0.0042248	0.0177944	0.0429323	0.0393932	0.00231956	0.00928652	0.00263718	0.0161765	0.12776	0.0138014	0.0831797	0.0232114	0.0427964	0.127031	0.00914386	0.0270423	0.0170024	0.0139719	0.0200001	0.0239053	0.0367207	0.0622548	0.00547152	0.0138115	0.0157045	0.0144331	0.084452	0.00668122	0.0136795	0.00874716	0.223566	2.55287	0.149044	0.850956	0.779404	0.0151508	1.247348
39400	-4117.337	-4118.021	0.6835198	8.17777e+07	3.52886e+07	0.384966	0.00517825	0.00338658	0.000503356	0.000623778	0.00220951	0.0162332	0.0262496	0.0203252	0.00749864	0.00357694	0.00511718	0.0207244	0.104199	0.00917257	0.0538102	0.0463719	0.0566258	0.104326	0.0108409	0.0334885	0.0253514	0.0267132	0.0665181	0.021057	0.0343119	0.0399661	0.00202697	0.00378349	0.015719	0.0311695	0.0763944	0.013015	0.0128036	0.00821061	0.269207	2.46159	0.179472	0.820528	0.803685	0.0358331	1.292468
39410	-4134.791	-4133.245	-1.546603	5.48702e+07	7.05405e+07	0.370759	0.000316375	0.0058734	0.000457525	0.00118022	0.000336616	0.0209935	0.0486822	0.0260027	0.00803551	0.00126949	0.0081177	0.0126433	0.0972121	0.0045569	0.0538102	0.0286998	0.055308	0.0668204	0.0177325	0.0433421	0.0740492	0.0252029	0.0263863	0.0142981	0.0568434	0.0183296	0.00284057	0.00843519	0.0134777	0.0744594	0.0425271	0.0168847	0.0189839	0.00338705	0.192553	2.61489	0.128368	0.871632	0.715688	0.00727054	1.268255
39420	-4123.322	-4124	0.6779272	2.91728e+07	2.74779e+07	0.413808	0.00125284	0.0143061	0.000120548	2.72201e-05	0.00543122	0.014831	0.0167826	0.0401613	0.00168034	0.00869003	0.00984392	0.0121952	0.0542592	0.0202791	0.042616	0.0338455	0.0431162	0.0641504	0.0365233	0.0389664	0.0431033	0.0303971	0.0482561	0.0142115	0.0478694	0.00353035	0.000545331	0.00458502	0.0177634	0.0424449	0.0845387	0.0166023	0.0100318	0.00673396	0.251099	2.4978	0.167399	0.832601	0.801529	0.0311449	1.2435
39430	-4115.237	-4116.766	1.528869	4.69816e+07	2.91666e+07	0.315764	0.00337707	0.00287795	0.00051857	0.00154652	0.00246511	0.015869	0.0264752	0.0187661	0.00286317	0.00246183	0.00706083	0.0146686	0.103016	0.00398878	0.0468519	0.0181312	0.0681081	0.0567121	0.0198507	0.0430548	0.0229339	0.0204019	0.0300457	0.0200953	0.0448175	0.0546043	0.00017579	0.00212596	0.0221115	0.0424449	0.0845387	0.0101886	0.0133498	0.00163612	0.246098	2.5078	0.164065	0.835935	0.790312	0.0428022	1.143898
39440	-4131.705	-4129.639	-2.066557	4.47663e+07	8.34204e+07	0.358299	0.00477293	0.0102717	0.00246846	0.00133651	0.00963203	0.0197115	0.0203123	0.0200132	0.00426876	0.00850576	0.0031692	0.0234397	0.0566371	0.0011047	0.0768932	0.0267757	0.0486318	0.086645	0.0233334	0.0378234	0.030142	0.0132197	0.0434419	0.0458466	0.0669413	0.046512	0.00200732	0.00336195	0.0325561	0.0204732	0.102189	0.0138747	0.013295	0.00246892	0.182851	2.6343	0.121901	0.878099	0.798504	0.00392754	1.280375
39450	-4119.602	-4119.031	-0.5707179	3.72555e+06	7.19246e+07	0.33262	0.00488201	0.00352475	0.000486052	0.00312855	0.00573093	0.0225619	0.0354985	0.0283726	0.00248493	0.00209517	0.00266048	0.0135503	0.0957875	0.0174213	0.0649513	0.0423931	0.0517565	0.0800735	0.0187165	0.0261326	0.0435885	0.031661	0.0446799	0.0263821	0.0161845	0.0373299	0.0025767	0.0112904	0.0208076	0.0324146	0.0791497	0.0234081	0.00930408	0.000368019	0.209258	2.58148	0.139506	0.860494	0.771154	0.00732286	1.233974
39460	-4128.364	-4129.187	0.8231835	8.80637e+07	1.70537e+07	0.388683	0.00189296	0.00820182	0.00299243	0.000951876	0.00826953	0.0241819	0.0336648	0.0212531	0.00264536	0.00104622	0.000653193	0.0193637	0.0674214	0.0206653	0.0688495	0.0273805	0.0435625	0.0735834	0.0151849	0.0281207	0.0435885	0.0249661	0.032927	0.0206662	0.0623937	0.0626727	0.00331566	0.00230477	0.0174056	0.0120838	0.0808121	0.00413846	0.00751054	0.00253831	0.253529	2.49294	0.16902	0.83098	0.774012	0.00404378	1.235891
39470	-4142.682	-4141.223	-1.459356	9.91959e+07	2.75304e+07	0.353003	0.00632876	0.0110769	0.00530865	0.0014913	0.00164908	0.0187602	0.0347073	0.0244145	0.00835136	0.0107746	0.00317606	0.0112075	0.0802527	0.0351925	0.0482837	0.0549885	0.0355311	0.0414129	0.0391191	0.0329293	0.02513	0.0103203	0.0496852	0.0130317	0.0546793	0.0203971	0.00553389	0.00780579	0.0233789	0.0560113	0.066222	0.0115528	0.0132224	0.00917524	0.183904	2.63219	0.122603	0.877397	0.746496	0.00274382	1.224105
39480	-4131.894	-4133.327	1.433856	5.53159e+07	9.48397e+07	0.270285	0.00313209	0.00677087	0.000255479	0.00164636	0.00558341	0.0171578	0.0247181	0.0315935	0.00771741	0.00518184	0.00147715	0.0181235	0.0890233	0.0164079	0.0528816	0.0554035	0.0696173	0.0764437	0.0270129	0.0468781	0.0421427	0.0213567	0.0393349	0.0296111	0.0488243	0.0244218	0.0029256	0.000819836	0.0170543	0.00359634	0.0636	0.0104422	0.0107489	0.00152699	0.242832	2.51434	0.161888	0.838112	0.751654	0.0131754	1.143716
39490	-4132.494	-4132.59	0.09650417	8.94479e+07	3.39564e+07	0.261213	0.00214599	0.00368334	0.00644919	0.00164636	0.00276396	0.0167841	0.0243941	0.0299798	0.0122611	0.00279144	0.00737801	0.00888639	0.0752862	0.024721	0.0730472	0.0389667	0.0497329	0.0601435	0.0292077	0.0490451	0.0259453	0.0367708	0.0498686	0.0242591	0.0408553	0.0491594	0.0123847	0.000970138	0.0299839	0.012883	0.0834075	0.0221796	0.0116275	0.0106612	0.216118	2.56776	0.144078	0.855922	0.778494	0.0131958	1.191484
39500	-4119.272	-4122.024	2.75246	6.78501e+07	7.54922e+07	0.227538	0.00336068	0.00306985	0.00184405	0.00340221	0.00525479	0.0167841	0.0284565	0.0339288	0.00719906	0.00307044	0.0128404	0.0117354	0.0743189	0.0038053	0.0595126	0.03814	0.0917877	0.0721929	0.00805664	0.0383545	0.0409568	0.0266549	0.0212732	0.0154738	0.0333332	0.0442836	0.000605288	0.00350892	0.0133604	0.0342221	0.0664792	0.0170293	0.00968774	0.00135873	0.264405	2.47119	0.17627	0.82373	0.786	0.0214635	1.07288
39510	-4119.449	-4121.598	2.148698	7.37885e+06	5.19046e+07	0.28257	0.00497822	0.00505064	0.000968437	0.000107449	0.00467562	0.0200741	0.0196966	0.0272831	0.00887191	0.00717794	0.00526044	0.0182969	0.0858423	0.0205842	0.0476501	0.0304573	0.0445702	0.0515976	0.00947409	0.0354828	0.0403771	0.0279241	0.0420514	0.0189707	0.022732	0.0442836	0.00262556	0.00160457	0.0249153	0.0407286	0.0740639	0.0261326	0.0106383	0.00440848	0.256661	2.48668	0.171108	0.828892	0.763011	0.00882973	1.112126
39520	-4123.873	-4123.61	-0.263018	5.51567e+07	481902	0.405638	0.00178163	0.00700922	0.00165214	0.00246533	0.0102612	0.0147158	0.0345887	0.0318819	0.00156027	0.00223916	0.000885868	0.0171859	0.0766488	0.0197833	0.0599033	0.0345833	0.0559759	0.105681	0.0288776	0.0354754	0.0305383	0.0290606	0.0294232	0.0287524	0.0441349	0.054353	0.00990778	0.00611686	0.00809173	0.00958386	0.076481	0.00792206	0.0179789	0.00026981	0.238863	2.52227	0.159242	0.840758	0.788494	0.0178838	1.301408
39530	-4119.869	-4119.314	-0.5545131	3.13394e+07	9.40428e+06	0.341496	0.00141507	0.00758122	3.5529e-05	3.57997e-05	0.00422471	0.0144244	0.0147965	0.0340306	0.00250332	0.00568926	0.00739623	0.0129785	0.0745375	0.0153346	0.0767103	0.0310641	0.0502817	0.0731291	0.0279326	0.020188	0.0403463	0.0141722	0.0569803	0.0215315	0.0397113	0.0474654	0.000988726	0.0112506	0.0135917	0.0203933	0.0878457	0.0221936	0.0145811	0.0078337	0.204421	2.59116	0.136281	0.863719	0.820422	0.0158269	1.214671
39540	-4126.836	-4123.851	-2.985103	7.962e+07	9.76769e+06	0.371055	0.0044115	0.00347057	0.00170339	1.27562e-05	0.00282006	0.0151024	0.0256617	0.026081	0.00812444	0.0024838	0.00468557	0.0178849	0.125756	0.0255888	0.0774698	0.069793	0.0502817	0.0583917	0.0325243	0.0468648	0.0446342	0.0285724	0.0230313	0.0249555	0.039708	0.0841522	0.000909383	0.00165033	0.0158582	0.014938	0.0843707	0.00859249	0.0238813	0.00676245	0.18284	2.63432	0.121893	0.878107	0.7774	0.00991676	1.372183
39550	-4128.186	-4127.822	-0.3638178	8.80891e+06	9.51618e+06	0.396446	0.00169878	0.00517472	0.00155416	4.45288e-05	0.00623175	0.0162507	0.0335061	0.0164946	0.00436371	0.00648693	0.0050005	0.0204767	0.0809821	0.00767498	0.0547267	0.0470435	0.0268604	0.085475	0.0217115	0.0533707	0.0446342	0.0178742	0.0166182	0.024041	0.0425418	0.0870751	0.00192573	0.000761201	0.0175104	0.00656136	0.0748594	0.00520593	0.0207923	0.00313571	0.221273	2.55745	0.147515	0.852485	0.817367	0.104139	1.255111
39560	-4134.837	-4131.186	-3.651445	7.69862e+07	7.37965e+07	0.46655	0.0103333	0.00727263	0.00106404	0.00782463	0.0049633	0.0242543	0.0233969	0.0300521	0.00574693	0.00435483	0.00375238	0.0185654	0.10031	0.0248553	0.0659291	0.0596361	0.035432	0.064673	0.0119896	0.0364694	0.035602	0.019499	0.0375495	0.0210355	0.0451496	0.0870751	0.00782104	0.00131317	0.0175334	0.0239066	0.0869015	0.00953258	0.0278516	0.00909173	0.182479	2.63504	0.121653	0.878347	0.790893	0.0387957	1.437288
39570	-4121.809	-4122.926	1.116727	7.92584e+07	8.96934e+07	0.310211	0.00737103	0.00712396	0.000379153	8.80333e-06	0.00455148	0.0151902	0.0255291	0.0292431	0.00496373	0.00387339	0.00574977	0.0131039	0.118279	0.00625764	0.0528458	0.0389872	0.0339335	0.0696941	0.00657693	0.0416429	0.0203544	0.0270251	0.0268052	0.0222669	0.0327559	0.0683704	0.000816244	0.0116788	0.0117897	0.0239827	0.0659165	0.0113471	0.0198815	0.00817082	0.233455	2.53309	0.155637	0.844363	0.776517	0.0401718	1.146676
39580	-4124.966	-4125.799	0.8330809	2.03564e+07	9.26944e+07	0.309848	0.000982414	0.00786936	0.000106479	0.00832038	0.00512343	0.0138652	0.0302607	0.0348621	0.00291975	0.00514681	0.00512838	0.0166513	0.0709567	0.0073488	0.0624462	0.0447114	0.0459943	0.0401897	0.0284307	0.0288473	0.0296702	0.0229365	0.0324333	0.0247068	0.0517188	0.0795541	0.00523627	0.00584252	0.0147537	0.00742436	0.0822751	0.0186343	0.0111109	0.00524665	0.229215	2.54157	0.15281	0.84719	0.822955	0.011581	1.161553
39590	-4133.502	-4131.891	-1.61177	709672	5.35721e+07	0.358327	0.0028964	0.00525655	0.000900506	0.000372573	0.00264444	0.0151919	0.0195021	0.0519805	0.00537353	0.00761658	0.000785169	0.0223114	0.069113	0.00290428	0.0969751	0.045036	0.0464876	0.0755595	0.0284307	0.0485008	0.0204462	0.0202916	0.0506964	0.0160747	0.0276955	0.114299	0.00338115	0.00584252	0.0193519	0.001827	0.116851	0.0344109	0.0231593	0.00659579	0.217503	2.56499	0.145002	0.854998	0.723421	0.0027413	1.367089
39600	-4124.101	-4124.735	0.6342483	2.10599e+06	4.71333e+07	0.345485	0.0056363	0.00950857	0.000982183	0.000642861	0.00660101	0.0141439	0.0234347	0.0208482	0.00404077	0.0043821	0.00392473	0.0165205	0.0826189	0.0185225	0.0413385	0.0465791	0.0390249	0.101107	0.0170879	0.0533632	0.0618962	0.0206297	0.0358385	0.0290445	0.0248007	0.0275321	0.00464233	0.000986866	0.021159	0.00277587	0.0832003	0.015749	0.00508468	0.00490177	0.233173	2.53365	0.155449	0.844551	0.7858	0.0174588	1.194035
39610	-4125.655	-4125.09	-0.5647141	1.86414e+06	7.73335e+07	0.333327	0.000402119	0.00135763	0.00283511	0.000937825	0.00877415	0.0141537	0.0305452	0.0443032	0.00283376	0.00545522	0.000729258	0.0182519	0.0881922	0.0129459	0.0577313	0.0371474	0.0597318	0.087405	0.0126389	0.0374994	0.0363052	0.0136337	0.0357142	0.0323511	0.0397835	0.0734427	0.00511833	0.0045998	0.0171807	0.0102639	0.0908707	0.00402275	0.00581172	0.0112172	0.210411	2.57918	0.140274	0.859726	0.781828	0.0347535	1.237513
39620	-4131.274	-4129.622	-1.6514	1.82346e+06	8.01614e+07	0.324439	0.0183157	0.00752064	0.00127232	0.00253697	0.0024602	0.0141537	0.0224805	0.0274127	0.00429259	0.00186003	0.00880957	0.0138381	0.12372	0.0122028	0.0724175	0.0377213	0.0534803	0.0898913	0.0187916	0.033455	0.0474171	0.0303889	0.0187737	0.0294861	0.0245489	0.126557	0.00337962	0.0101294	0.0247947	0.00953708	0.105978	0.01029	0.0166785	0.000934118	0.211471	2.57706	0.140981	0.859019	0.768976	0.0125465	1.349965
39630	-4128.308	-4127.859	-0.4492153	4.23678e+07	1.09921e+07	0.327025	0.000335131	0.0155517	0.000362429	0.0043729	0.00604977	0.0212798	0.0252572	0.0298672	0.0115196	0.00455576	0.0109003	0.0090841	0.146671	0.0118899	0.0613877	0.0324825	0.0454848	0.106283	0.0164579	0.033455	0.0260911	0.0189938	0.019716	0.0150196	0.0159231	0.0968501	0.00282037	0.00546241	0.0101065	0.0224929	0.0937242	0.00940876	0.0133542	0.00441091	0.224573	2.55085	0.149715	0.850285	0.817193	0.00666563	1.274647
39640	-4124.324	-4124.004	-0.3193017	2.13844e+06	1.14629e+07	0.371883	0.00283471	0.00577109	0.000615499	0.0017073	0.00323166	0.0106831	0.0287432	0.0435123	0.00535879	0.00804419	0.00799383	0.0251176	0.0865381	0.00915441	0.0626527	0.0176267	0.0520814	0.062289	0.0290866	0.0372772	0.0386401	0.0207704	0.0121755	0.0126633	0.0302989	0.0649429	0.00188668	0.00479689	0.0291118	0.00202505	0.0540341	0.00577423	0.0248208	0.00305642	0.200701	2.5986	0.1338	0.8662	0.785459	0.0257585	1.177199
39650	-4124.222	-4125.124	0.9018156	6.54508e+06	3.53547e+07	0.26938	0.00387938	0.00372633	0.000531095	0.00261688	0.00229901	0.0178947	0.0208811	0.0283962	0.00731418	0.0046905	0.00769005	0.0178832	0.132177	0.00495536	0.0526225	0.0371837	0.0582255	0.0926589	0.0432588	0.0471084	0.0393255	0.0230676	0.00977399	0.0310465	0.0182345	0.0693265	0.00188668	0.00107876	0.02123	0.0151142	0.0952296	0.012004	0.0106411	0.00467658	0.246577	2.50685	0.164385	0.835615	0.774003	0.0322974	1.208009
39660	-4116.473	-4115.839	-0.6333658	9.51608e+07	8.46567e+07	0.36707	0.00207779	0.00974809	0.00209977	0.00148841	0.0036837	0.0127665	0.0195836	0.0439198	0.00628921	0.00470607	0.00607467	0.0151053	0.0756931	0.0241991	0.0765192	0.0286564	0.0626136	0.0669062	0.0311088	0.0307784	0.0219431	0.0242356	0.0195303	0.0238985	0.0351128	0.0442741	0.00024928	0.00803733	0.0151939	0.030292	0.0634065	0.0231742	0.0169343	0.00178351	0.203506	2.59299	0.135671	0.864329	0.797855	0.00850174	1.219153
39670	-4128.561	-4128.832	0.271338	6.08709e+07	7.06091e+07	0.251996	0.00202154	0.00393668	0.000134938	0.0016768	0.00144347	0.0141147	0.0475142	0.0521411	0.00384592	0.00716411	0.00294753	0.0123534	0.101838	0.0137246	0.0663899	0.0311653	0.0409066	0.0669062	0.0191766	0.0548189	0.0326855	0.0244501	0.0134671	0.0205688	0.0425923	0.0610675	0.000361374	0.00170091	0.00914238	0.0588147	0.0642423	0.0286311	0.0120918	0.00448529	0.215115	2.56977	0.14341	0.85659	0.776073	0.0389706	1.170517
39680	-4125.233	-4128.911	3.677705	6.17058e+07	8.89699e+07	0.28791	0.00521764	0.00685964	0.000255153	0.0017082	8.96615e-05	0.0182717	0.0233701	0.0170037	0.0059176	0.00412168	0.00401328	0.0202731	0.0781921	0.0052717	0.0442391	0.02624	0.0556993	0.0895975	0.0448503	0.0503849	0.0350585	0.0122905	0.0172752	0.0161653	0.0406759	0.0151164	0.00279928	0.0030802	0.0210153	0.0512583	0.0867333	0.0117506	0.0184038	0.00993294	0.33017	2.33966	0.220113	0.779887	0.741962	0.0475362	1.131042
39690	-4122.195	-4119.157	-3.037954	9.21929e+07	7.80437e+07	0.405601	0.00158093	0.00685964	0.00221559	0.0017082	0.00425146	0.0142791	0.0258846	0.0388566	0.00275356	0.0049387	0.00905829	0.0105816	0.10116	0.00611719	0.0925786	0.040288	0.051083	0.102477	0.0812942	0.0263127	0.0553767	0.0190564	0.00690363	0.0299146	0.0480418	0.0099329	0.00495599	0.00320829	0.0187916	0.0207411	0.0981961	0.0138896	0.0143007	0.0117512	0.184613	2.63077	0.123075	0.876925	0.809755	0.027789	1.38494
39700	-4123.755	-4123.383	-0.3713767	3.67062e+07	2.26571e+07	0.335596	0.000370678	0.00425917	0.000942883	0.00167399	0.00226536	0.0156952	0.0221941	0.0180517	0.00468997	0.00785591	0.00953174	0.0202692	0.0857062	0.0359925	0.0990146	0.038337	0.0428195	0.104853	0.0416854	0.0467196	0.0465642	0.016405	0.00182367	0.0152987	0.0419436	0.00738797	0.00495599	0.00116724	0.0205634	0.0515322	0.0612377	0.0129503	0.0122986	0.0105181	0.217538	2.56492	0.145025	0.854975	0.755377	0.0270828	1.243171
39710	-4121.279	-4121.66	0.3807618	5.56795e+07	7.24944e+07	0.373808	0.00494525	0.00231418	0.000156404	0.00296637	0.00334796	0.017518	0.0247968	0.0165372	0.00577647	0.00137853	0.00378899	0.011227	0.0659488	0.0195321	0.0869927	0.0203666	0.0526619	0.0922466	0.0321842	0.0295757	0.0627363	0.0183295	0.00783987	0.0234918	0.0438997	0.0361693	0.00212422	0.00140331	0.0201704	0.0352275	0.0554393	0.00831727	0.0126581	0.00766074	0.228209	2.54358	0.15214	0.84786	0.764942	0.0295908	1.203537
39720	-4131.226	-4131.547	0.3208961	4.13039e+07	5.2025e+07	0.379803	0.000751757	0.00717432	0.00337523	0.0096978	0.00567912	0.0160522	0.0162273	0.0344772	0.00537732	0.00517509	0.000129966	0.0344351	0.0767261	0.0180356	0.0551561	0.0287388	0.061778	0.0757858	0.0283248	0.0292413	0.0524546	0.0161779	0.00407943	0.0176214	0.0461156	0.0316287	0.00449871	0.00758686	0.01958	0.0432083	0.0750559	0.0121786	0.0121282	0.00721043	0.238421	2.52316	0.158948	0.841052	0.818087	0.0197748	1.241667
39730	-4120.087	-4121.356	1.268958	5.94916e+06	1.24184e+07	0.331756	0.00544546	0.00295142	2.88686e-05	0.000924706	0.0054445	0.0148305	0.0139321	0.0245198	0.00584285	0.00171026	0.00349555	0.016706	0.0809537	0.00433835	0.0752624	0.0252967	0.0666962	0.0928695	0.0216722	0.0499079	0.0404106	0.0187755	0.0135527	0.0299336	0.0415277	0.0406099	0.0079967	0.00151101	0.0149896	0.0326444	0.0836924	0.0121786	0.0187639	0.00506084	0.258878	2.48224	0.172585	0.827415	0.800562	0.00781629	1.206232
39740	-4134.131	-4135.214	1.083346	2.9445e+07	1.4858e+07	0.30739	0.00163755	0.00483084	0.00439033	0.0119481	0.00110433	0.0291768	0.0330973	0.0397331	0.00293373	0.00541302	0.00248432	0.0234045	0.0887182	0.00239848	0.0753508	0.0362921	0.0506759	0.10357	0.0472648	0.0254143	0.0323365	0.016724	0.010035	0.0193998	0.0433359	0.0363275	0.00104683	0.00264307	0.0255066	0.02536	0.0614161	0.0132118	0.02316	0.00860686	0.255828	2.48834	0.170552	0.829448	0.806477	0.0349074	1.216338
39750	-4130.943	-4129.586	-1.356934	5.50761e+07	6.919e+07	0.385571	0.00506789	0.00483084	0.00187527	0.00640278	0.00899539	0.0195631	0.0349101	0.0270745	0.00316363	0.0019811	0.00774028	0.0139363	0.0975794	0.00685967	0.0737663	0.0391852	0.0467985	0.0807135	0.0483339	0.0281947	0.0274577	0.0183119	0.0221864	0.0297714	0.0173435	0.0696825	0.00473606	0.00375586	0.0169251	0.00396732	0.116332	0.0273996	0.0108554	0.00213595	0.209483	2.58103	0.139655	0.860345	0.797763	0.00948356	1.313403
39760	-4124.861	-4126.874	2.013779	4.55027e+07	4.17297e+07	0.360378	0.00261849	0.00154638	0.00996203	0.00395122	0.00605078	0.0128784	0.0206125	0.0236744	0.00573376	0.00437245	0.00436314	0.0214872	0.0674905	0.00902557	0.0536469	0.0520207	0.04297	0.0676062	0.0339892	0.0321095	0.00886181	0.0295203	0.0123256	0.0228354	0.0355298	0.0273393	0.0016486	4.80436e-06	0.0205827	0.016257	0.0677652	0.033746	0.0159195	0.00525204	0.259724	2.48055	0.17315	0.82685	0.807243	0.0216639	1.134075
39770	-4119.545	-4120.633	1.087782	8.57434e+07	9.21481e+07	0.336539	0.00585657	0.00204244	0.000809352	0.000991058	0.00553404	0.0128784	0.0333638	0.028832	0.00669366	0.00635474	0.00695695	0.0137563	0.05964	0.0319874	0.0510957	0.0433151	0.0463753	0.0827661	0.0189515	0.038062	0.0154116	0.0197098	0.00780644	0.0229249	0.0650675	0.0413165	0.00326499	2.5072e-05	0.0217303	0.0207635	0.0744337	0.0473292	0.007581	0.00105128	0.243802	2.5124	0.162535	0.837465	0.784579	0.0318656	1.181217
39780	-4130.109	-4129.981	-0.1282742	5.7213e+07	2.60536e+07	0.411991	0.00172805	0.00381537	0.00239128	0.00178398	0.0014426	0.0208138	0.0265256	0.0204536	0.00419467	0.00220637	0.0116317	0.0173857	0.098678	0.0122093	0.0869304	0.0391022	0.0647326	0.089392	0.0153229	0.0520829	0.0101417	0.0167005	0.0049337	0.0253509	0.0428487	0.0301589	0.00279045	0.000815251	0.0145763	0.0597432	0.107127	0.062361	0.0109791	0.00360006	0.270473	2.45905	0.180315	0.819685	0.785621	0.00192122	1.376941
39790	-4138.124	-4135.745	-2.378761	4.9329e+07	9.56212e+07	0.287384	0.00174194	0.009831	0.00526192	0.00156056	0.00352773	0.0155224	0.022726	0.0374656	0.0118447	0.00890968	0.00103379	0.0117098	0.129297	0.00456248	0.0776809	0.0565093	0.0334422	0.0594518	0.0393187	0.0290367	0.0104226	0.0260498	0.0122035	0.0052208	0.0451999	0.0838561	0.00382082	0.00949794	0.016506	0.0217782	0.0887274	0.0372251	0.0242855	0.00456761	0.166244	2.66751	0.110829	0.889171	0.751404	0.0436998	1.23718
39800	-4123.481	-4123.629	0.147732	8.15454e+07	4.90663e+06	0.329442	0.0029857	0.00733133	0.000114084	0.000821511	0.000743754	0.0113715	0.0287131	0.0371054	0.00359428	0.00547399	0.00433299	0.0148963	0.0992014	0.0136842	0.0621713	0.0424499	0.0504043	0.0790043	0.0564886	0.0353741	0.00675385	0.0114635	0.0180164	0.0229892	0.0243514	0.0494004	0.0012599	0.0207974	0.0229376	0.00202262	0.0784002	0.034637	0.0145855	0.000198072	0.218196	2.56361	0.145464	0.854536	0.774833	0.083169	1.193517
39810	-4135.672	-4135.252	-0.4200782	5.4227e+07	1.06179e+07	0.490484	0.0011078	0.0108398	0.00240351	0.00129327	0.0042252	0.00791014	0.0203098	0.0201056	0.00703484	0.00314014	0.00624231	0.0221905	0.0904707	0.0226433	0.0415701	0.0338211	0.061336	0.093278	0.0428992	0.0228573	0.015914	0.0207696	0.0341372	0.0148983	0.0491345	0.0472185	0.00745033	0.00656406	0.0157835	0.00506446	0.109931	0.0305635	0.00603036	0.00226752	0.257701	2.4846	0.171801	0.828199	0.780019	0.0231585	1.37189
39820	-4120.235	-4122.694	2.458583	1.53924e+07	1.11517e+07	0.309099	0.00236177	0.00445691	0.00082854	0.000505168	0.00431474	0.0110852	0.0375672	0.0318615	0.00578852	0.00700571	0.00219264	0.0197193	0.0778689	0.0127186	0.039904	0.0276345	0.049545	0.0708026	0.0314766	0.0295534	0.00992015	0.0315983	0.00634187	0.0282723	0.0351051	0.048186	0.000150274	0.00924374	0.0170212	0.042295	0.0640817	0.0292368	0.0215126	0.00156285	0.271462	2.45708	0.180975	0.819025	0.760976	0.00255268	1.120818
